REPORT_NO,STAGE,LOCATION,PACKET_NO,SHAPE,CTS,COLOR,PURITY,CUT,POLISH,SYMM,FLS,LAB,LENGTH_1,WIDTH,DEPTH,DEPTH_PER,TABLE_PER,DISC_PER,RATE,VALUE,NET_RATE,NET_VALUE,CROWN_ANGLE,CROWN_HEIGHT,PAV_ANGLE,PAV_HEIGHT,LWD,SHADE,PROPORTION,CULET,GIRDLE,CENTER_BLACK,SIDE_BLACK,CENTER_WHITE,SIDE_WHITE,MILKY,COMMENT_1,COMMENT_2,LASER_INSCRIPTION,ROUGH_MINE,BRILLIANCY,COP,POP,EYE_CLEAN,GIRDLE_PER,GRAINING,HA,LUSTER,NATURAL,RATIO,REPORT_COMMENT,KEY_TO_SYMBOLS,REPORT_DATE,STAR,DNA_LINK,VIDEO_JSON,VIDEO_MP4,CERTI_PDF,CERTI_JPG,REAL_IMAGE,ASST_SCOPE_IMAGE,HEART_IMAGE,DIAGRAM_IMAGE,ARROW_IMAGE
6401854320,A,INDIA,99002,EMERALD,0.900,I,VVS1,,EX,EX,NON,GIA,6.10,4.60,3.35,73.00,64.00,-38.000,4500.00,4050.00,2790.00,2511.00,0.00,0.00,0.00,0.00,6.10-4.60*3.35,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 6401854320,,,,,YES,2.00,,,EX,NO,1.33,,Pinpoint  Feather,20-10-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99002,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99002/99002.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99002/6401854320.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99002/6401854320.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99002/99002_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99002/99002_AS.jpg,null,null,null
2407888363,A,INDIA,99168,EMERALD,0.900,E,VS2,,EX,EX,FNT,GIA,6.71,4.53,3.15,69.60,69.00,-32.000,5300.00,4770.00,3604.00,3243.60,0.00,0.00,0.00,0.00,6.71-4.53*3.15,NONE,3EX,NON,MED,0,0,1,1,ML-0,,,GIA 2407888363,,,,,YES,2.00,NO,,EX,NO,1.48,,Feather  Crystal,20-10-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99168,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99168/99168.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99168/2407888363.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99168/2407888363.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99168/99168_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99168/99168_AS.jpg,null,null,null
6401570608,A,INDIA,99370,HEART,1.030,D,VVS1,,EX,EX,NON,GIA,5.94,6.97,4.22,60.60,62.00,-30.000,10100.00,10403.00,7070.00,7282.10,0.00,0.00,0.00,0.00,5.94-6.97*4.22,NONE,3EX,NON,STK to THK,0,0,0,0,ML-0,,,GIA 6401570608,,,,,Y,5.00,Y,,EX,N,0.85,,Pinpoint,28-09-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99370,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99370/99370.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99370/6401570608.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99370/6401570608.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99370/99370_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99370/99370_AS.jpg,null,null,null
2416017161,A,INDIA,99240,PRINCESS,0.490,E,VVS2,,EX,VG,NON,GIA,4.41,4.30,3.14,73.00,76.00,-25.000,2500.00,1225.00,1875.00,918.75,0.00,0.00,0.00,0.00,4.41-4.30*3.14,NONE,VG,NON,MED to VTK,1,0,0,0,ML-0,,,GIA 2416017161,,,,,Y,3.00,,,EX,N,1.03,,Needle  Pinpoint,27-10-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99240,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99240/99240.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99240/2416017161.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99240/2416017161.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99240/99240_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99240/99240_AS.jpg,null,null,null
6415017175,A,INDIA,99340,EMERALD,0.900,I,VVS1,,EX,VG,NON,GIA,6.02,4.57,3.18,69.50,65.00,-36.000,4500.00,4050.00,2880.00,2592.00,0.00,0.00,0.00,0.00,6.02-4.57*3.18,NONE,VG,NON,STK to THK,0,0,0,0,ML-0,,,GIA 6415017175,,,,,Y,4.00,Y,,EX,N,1.32,,Feather,28-10-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99340,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99340/99340.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99340/6415017175.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99340/6415017175.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99340/99340_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99340/99340_AS.jpg,null,null,null
6361874855,A,INDIA,87851,ROUND,0.340,D,FL,EX,EX,EX,NON,GIA,4.54,4.52,2.73,60.30,60.00,-22.000,3800.00,1292.00,2964.00,1007.76,32.00,12.50,41.60,44.00,4.54-4.52*2.73,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 6361874855,,,,,YES,3.50,N,GD,EX,N,,,,24-02-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=87851,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87851/87851.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87851/6361874855.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87851/6361874855.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87851/87851_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87851/87851_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87851/87851_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87851/87851_AR.jpg
6381333369,A,INDIA,93189,ROUND,0.350,D,FL,EX,EX,EX,NON,GIA,4.55,4.52,2.77,61.10,55.00,-23.000,3800.00,1330.00,2926.00,1024.10,34.00,15.00,40.60,42.50,4.55-4.52*2.77,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 6381333369,,,,,YES,3.50,N,GD,EX,N,,,,24-05-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=93189,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93189/93189.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93189/6381333369.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93189/6381333369.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93189/93189_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93189/93189_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93189/93189_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93189/93189_AR.jpg
2386392422,A,INDIA,93524,ROUND,0.350,E,FL,EX,EX,EX,NON,GIA,4.59,4.56,2.77,60.60,59.00,-19.000,3000.00,1050.00,2430.00,850.50,31.50,12.50,41.80,44.50,4.59-4.56*2.77,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 2386392422,,,,,YES,3.50,N,GD,EX,N,,,,04-05-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=93524,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93524/93524.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93524/2386392422.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93524/2386392422.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93524/93524_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93524/93524_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93524/93524_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93524/93524_AR.jpg
2406049245,A,INDIA,97026,ROUND,0.350,E,VVS1,EX,EX,EX,NON,GIA,4.54,4.51,2.75,60.80,59.00,-13.500,2800.00,980.00,2422.00,847.70,35.50,14.50,40.60,43.00,4.54-4.51*2.75,NONE,3EX,NON,THN to MED,0,0,0,0,ML-0,,,GIA 2406049245,,,,,YES,3.50,Y,,EX,N,,,Pinpoint,27-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97026,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97026/97026.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97026/2406049245.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97026/2406049245.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97026/97026_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97026/97026_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97026/97026_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97026/97026_AR.jpg
2397560142,A,INDIA,97122,ROUND,0.340,E,IF,EX,EX,EX,NON,GIA,4.56,4.52,2.75,60.50,59.00,-15.500,3000.00,1020.00,2535.00,861.90,31.50,12.50,41.80,44.50,4.56-4.52*2.75,NONE,3EX,NON,THN to MED,0,0,0,0,ML-0,,,GIA 2397560142,,,,,YES,3.50,N,,EX,N,,,Minor Details of Polish,26-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97122,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97122/97122.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97122/2397560142.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97122/2397560142.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97122/97122_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97122/97122_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97122/97122_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97122/97122_AR.jpg
1403126460,A,INDIA,97239,ROUND,0.340,D,VVS1,EX,EX,EX,NON,GIA,4.56,4.53,2.74,60.20,59.00,-11.000,3000.00,1020.00,2670.00,907.80,32.00,13.00,41.60,44.00,4.56-4.53*2.74,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 1403126460,,,,,YES,3.50,NO,,EX,NO,,,Pinpoint,30-08-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97239,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97239/97239.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97239/1403126460.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97239/1403126460.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97239/97239_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97239/97239_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97239/97239_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97239/97239_AR.jpg
1409125393,A,INDIA,97273,ROUND,0.330,E,VVS1,EX,EX,EX,NON,GIA,4.54,4.52,2.72,60.10,59.00,-8.000,2800.00,924.00,2576.00,850.08,31.50,12.50,41.60,44.50,4.54-4.52*2.72,NONE,3EX,NON,THN to MED,0,0,0,0,ML-0,,,GIA 1409125393,,,,,YES,3.50,NO,,EX,NO,,,Feather,28-08-2021,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97273,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97273/97273.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97273/1409125393.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97273/1409125393.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97273/97273_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97273/97273_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97273/97273_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97273/97273_AR.jpg
7391642484,A,INDIA,97395,ROUND,0.340,D,VVS1,EX,EX,EX,NON,GIA,4.56,4.53,2.75,60.60,59.00,-11.500,3000.00,1020.00,2655.00,902.70,31.50,12.50,41.80,44.50,4.56-4.53*2.75,NONE,3EX,NON,THN to MED,0,0,0,0,ML-0,,,GIA 7391642484,,,,,YES,3.50,NO,,EX,NO,,,Pinpoint  Feather,03-09-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97395,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97395/97395.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97395/7391642484.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97395/7391642484.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97395/97395_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97395/97395_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97395/97395_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97395/97395_AR.jpg
5396691225,A,INDIA,97480,ROUND,0.340,D,IF,EX,EX,EX,NON,GIA,4.57,4.54,2.77,60.80,59.00,-25.000,3800.00,1292.00,2850.00,969.00,31.50,12.50,41.80,44.50,4.57-4.54*2.77,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 5396691225,,,,,YES,3.50,NO,,EX,NO,,,Minor Details of Polish,03-09-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97480,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97480/97480.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97480/5396691225.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97480/5396691225.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97480/97480_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97480/97480_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97480/97480_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97480/97480_AR.jpg
7398691520,A,INDIA,97493,ROUND,0.340,D,IF,EX,EX,EX,NON,GIA,4.56,4.53,2.74,60.30,59.00,-25.500,3800.00,1292.00,2831.00,962.54,31.50,12.50,41.80,44.50,4.56-4.53*2.74,NONE,3EX,NON,THN to MED,0,0,0,0,ML-0,,,GIA 7398691520,,,,,YES,3.00,,,EX,NO,,,Minor Details of Polish,03-09-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97493,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97493/97493.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97493/7398691520.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97493/7398691520.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97493/97493_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97493/97493_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97493/97493_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97493/97493_AR.jpg
1408342674,A,INDIA,97629,ROUND,0.330,D,VVS1,EX,EX,EX,NON,GIA,4.55,4.53,2.72,60.00,60.00,-9.500,3000.00,990.00,2715.00,895.95,31.50,12.50,41.80,44.50,4.55-4.53*2.72,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 1408342674,,,,,YES,3.00,N,,EX,N,,,Pinpoint,17-09-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97629,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97629/97629.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97629/1408342674.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97629/1408342674.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97629/97629_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97629/97629_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97629/97629_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97629/97629_AR.jpg
7403337270,A,INDIA,97711,ROUND,0.330,E,VVS1,EX,EX,EX,VST,GIA,4.56,4.52,2.72,59.90,60.00,-19.000,2800.00,924.00,2268.00,748.44,31.50,12.00,41.80,44.50,4.56-4.52*2.72,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 7403337270,,,,,YES,3.50,NO,,EX,NO,,,Pinpoint  Internal Graining  Surface Graining,18-09-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97711,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97711/97711.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97711/7403337270.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97711/7403337270.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97711/97711_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97711/97711_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97711/97711_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97711/97711_AR.jpg
7406491572,A,INDIA,97730,ROUND,0.330,D,IF,EX,EX,EX,NON,GIA,4.54,4.53,2.72,60.00,59.00,-24.500,3800.00,1254.00,2869.00,946.77,31.50,12.50,41.80,44.50,4.54-4.53*2.72,NONE,3EX,NON,THN to MED,0,0,0,0,ML-0,,,GIA 7406491572,,,,,YES,3.00,NO,GD,EX,NO,,,Minor Details of Polish,23-09-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97730,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97730/97730.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97730/7406491572.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97730/7406491572.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97730/97730_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97730/97730_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97730/97730_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97730/97730_AR.jpg
2407493912,A,INDIA,97741,ROUND,0.330,D,VVS1,EX,EX,EX,NON,GIA,4.54,4.52,2.70,59.60,59.00,-8.500,3000.00,990.00,2745.00,905.85,31.50,12.50,41.40,44.00,4.54-4.52*2.70,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 2407493912,,,,,YES,3.00,NO,GD,EX,NO,,,Pinpoint,22-09-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97741,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97741/97741.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97741/2407493912.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97741/2407493912.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97741/97741_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97741/97741_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97741/97741_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97741/97741_AR.jpg
6402493965,A,INDIA,97743,ROUND,0.340,E,VVS1,EX,EX,EX,NON,GIA,4.54,4.52,2.71,59.80,59.00,-11.000,2800.00,952.00,2492.00,847.28,31.50,12.50,41.00,43.50,4.54-4.52*2.71,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 6402493965,,,,,YES,3.50,NO,GD,EX,NO,,,Feather,23-09-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97743,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97743/97743.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97743/6402493965.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97743/6402493965.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97743/97743_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97743/97743_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97743/97743_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97743/97743_AR.jpg
5393856807,A,INDIA,97775,ROUND,0.320,D,IF,EX,EX,EX,NON,GIA,4.53,4.52,2.68,59.20,58.00,-20.000,3800.00,1216.00,3040.00,972.80,31.50,13.00,41.40,43.50,4.53-4.52*2.68,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 5393856807,,,,,YES,3.00,NO,,EX,NO,,,Minor Details of Polish,21-10-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97775,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97775/97775.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97775/5393856807.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97775/5393856807.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97775/97775_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97775/97775_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97775/97775_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97775/97775_AR.jpg
5393856385,A,INDIA,97837,ROUND,0.340,D,VVS1,EX,EX,EX,NON,GIA,4.55,4.53,2.75,60.50,59.00,-10.000,3000.00,1020.00,2700.00,918.00,31.50,12.50,41.80,44.50,4.55-4.53*2.75,NONE,3EX,NON,THN to MED,0,0,0,0,ML-0,,,GIA 5393856385,,,,,YES,3.50,NO,,EX,NO,,,Feather,17-09-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97837,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97837/97837.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97837/5393856385.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97837/5393856385.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97837/97837_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97837/97837_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97837/97837_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97837/97837_AR.jpg
2397856448,A,INDIA,97839,ROUND,0.340,E,VVS1,EX,EX,EX,NON,GIA,4.55,4.53,2.73,60.00,59.00,-10.000,2800.00,952.00,2520.00,856.80,31.50,12.50,41.60,44.00,4.55-4.53*2.73,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 2397856448,,,,,YES,3.00,NO,,EX,NO,,,Feather,17-09-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97839,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97839/97839.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97839/2397856448.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97839/2397856448.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97839/97839_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97839/97839_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97839/97839_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97839/97839_AR.jpg
6391856127,A,INDIA,97980,ROUND,0.340,D,VVS1,EX,EX,EX,NON,GIA,4.56,4.53,2.75,60.40,59.00,-10.500,3000.00,1020.00,2685.00,912.90,31.50,12.50,41.80,44.50,4.56-4.53*2.75,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 6391856127,,,,,YES,3.00,NO,,EX,NO,,,Pinpoint  Feather,17-09-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=97980,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97980/97980.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97980/6391856127.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97980/6391856127.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97980/97980_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97980/97980_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97980/97980_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/97980/97980_AR.jpg
