stock_no,place,status,shape,carat,color,clarity,cut,polish,symmetry,fluorescence,measurements,report,report_no,rap,back,price,colsh,milky,WC,WT,BT,BC,eye_clean,HnA,ins,table,depth,CA,PA,keyToSymbols,culet,report_date,special,arrive,image,movie,comments
10240579,HK,G,round,1.00,E,VS2,EX,EX,EX,N,6.62x6.58x3.83,GIA,1408770482,10300,-30.20%,$7189.40,WH,M0,,,,,EC0,,Y,62.00,58.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240574,HK,G,round,1.00,G,VS2,EX,EX,EX,N,6.47x6.43x3.9,GIA,6405769181,9300,-27.30%,$6761.10,WH,M0,,,,,EC0,,Y,61.00,60.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240562,HK,G,round,0.50,D,SI1,EX,EX,EX,N,5.08x5.06x3.17,GIA,5383466269,3600,-31.40%,$1234.80,WH,M0,,,,,EC0,,Y,56.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240556,HK,G,round,0.50,G,VS1,EX,EX,EX,N,5.16x5.13x3.1,GIA,6402885820,4000,-28.60%,$1428.00,WH,M0,,,,,EC0,,Y,62.00,60.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240554,HK,G,round,0.50,G,VS1,EX,EX,EX,N,5.14x5.11x3.08,GIA,3415091229,4000,-28.60%,$1428.00,WH,M0,,,,,EC0,,Y,62.00,60.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240553,HK,G,round,0.60,E,VS2,EX,EX,EX,N,5.38x5.35x3.32,GIA,5413021997,4000,-28.50%,$1716.00,WH,M0,,,,,EC0,,Y,61.00,61.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240545,HK,G,round,1.00,G,VS2,EX,EX,EX,N,6.49x6.45x3.92,GIA,6405546204,9300,-27.30%,$6761.10,WH,M0,,,,,EC0,,Y,61.00,60.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240539,HK,G,round,0.80,H,SI1,EX,EX,EX,N,5.93x5.89x3.69,GIA,6392301355,3700,-18.60%,$2409.44,WH,M0,,,,,EC0,,Y,59.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240535,HK,G,round,0.60,F,SI1,EX,EX,EX,N,5.41x5.38x3.33,GIA,3405080041,3300,-24.60%,$1492.92,WH,M0,,,,,EC0,,Y,60.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240532,HK,G,round,0.51,E,VS1,EX,EX,EX,N,5.27x5.24x3.07,GIA,7408052135,4400,-32.80%,$1507.97,WH,M0,,,,,EC0,,Y,61.00,58.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240531,INDIA,G,round,0.40,G,SI1,EX,EX,EX,N,4.77x4.8x2.88,GIA,5396102757,2200,-29.80%,$617.76,WH,M0,,,,,EC0,,Y,61.00,60.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240528,HK,G,round,0.40,G,SI1,EX,EX,EX,N,4.86x4.84x2.87,GIA,1395451487,2200,-30.50%,$611.60,WH,M0,,,,,EC0,,Y,61.00,59.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240520,HK,G,round,0.40,F,VS2,EX,EX,EX,N,4.77x4.76x2.9,GIA,7381826123,2600,-30.10%,$726.96,WH,M0,,,,,EC0,,Y,60.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240519,HK,G,round,1.00,F,VS1,EX,EX,EX,N,6.35x6.31x4,GIA,1405313958,11000,-29.30%,$7777.00,WH,M0,,,,,EC0,,Y,57.00,63.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240518,INDIA,G,round,0.40,H,VS1,VG,VG,VG,N,4.57x4.59x2.96,GIA,7403343981,2500,-36.50%,$635.00,WH,M0,,,,,EC0,,Y,56.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240516,HK,G,round,1.00,G,VS2,VG,EX,VG,N,6.21x6.13x4,GIA,1407469675,9300,-42.60%,$5338.20,WH,M0,,,,,EC0,,Y,56.00,64.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240515,INDIA,G,round,0.40,G,SI1,EX,EX,EX,N,4.69x4.72x2.94,GIA,2396368441,2200,-29.80%,$617.76,WH,M0,,,,,EC0,,Y,56.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240512,HK,G,round,1.00,F,VS2,EX,EX,EX,N,6.35x6.31x3.97,GIA,1408067167,9800,-28.40%,$7016.80,WH,M0,,,,,EC0,,Y,58.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240511,HK,G,round,0.50,H,VS1,VG,EX,VG,N,5.23x5.2x3.01,GIA,2397742329,3800,-38.70%,$1164.70,WH,M0,,,,,EC0,,Y,63.00,57.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240507,HK,G,round,0.30,D,VS2,VG,VG,VG,N,4.26x4.23x2.63,GIA,6395856149,2400,-45.70%,$390.96,WH,M0,,,,,EC0,,Y,59.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240506,HK,G,round,0.40,E,VS1,VG,EX,EX,N,4.64x4.62x2.99,GIA,1418049604,2900,-41.90%,$673.96,WH,M0,,,,,EC0,,Y,57.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240502,HK,G,round,0.50,D,SI1,EX,EX,EX,N,5.06x5.03x3.15,GIA,6385797895,3600,-31.20%,$1238.40,WH,M0,,,,,EC0,,Y,57.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240496,HK,G,round,0.30,D,SI2,VG,VG,VG,N,4.2x4.17x2.68,GIA,5383233455,1900,-42.00%,$330.60,WH,M0,,,,,EC0,,Y,56.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240494,HK,G,round,0.30,D,SI2,VG,EX,EX,N,4.28x4.25x2.66,GIA,2367662342,1900,-42.00%,$330.60,WH,M0,,,,,EC0,,Y,55.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240489,HK,G,round,0.50,E,SI1,VG,EX,VG,F,5.18x5.14x3.03,GIA,6391449744,3400,-41.40%,$996.20,WH,M0,,,,,EC0,,Y,63.00,58.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240488,HK,G,round,1.00,F,SI1,EX,EX,EX,N,6.36x6.32x3.98,GIA,6402029839,7800,-28.70%,$5561.40,WH,M0,,,,,EC0,,Y,56.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240485,SZ,G,round,0.50,D,VS2,VG,EX,VG,N,4.98x5.01x3.14,GIA,7378869691,4200,-43.80%,$1180.20,WH,M0,,,,,EC0,,Y,58.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240483,SZ,G,round,0.50,D,VS2,VG,EX,VG,N,4.95x4.9x3.2,GIA,2376695907,4200,-43.80%,$1180.20,WH,M0,,,,,EC0,,Y,56.00,64.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240482,SZ,G,round,0.40,E,VS1,VG,EX,VG,N,4.57x4.61x2.96,GIA,3385678684,2900,-40.70%,$687.88,WH,M0,,,,,EC0,,Y,60.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240476,SZ,G,round,0.50,E,VS2,VG,EX,VG,N,4.98x4.92x3.18,GIA,6382313922,4000,-42.20%,$1156.00,WH,M0,,,,,EC0,,Y,56.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240474,SZ,G,round,0.50,D,VS2,VG,EX,VG,N,4.95x4.88x3.17,GIA,6371159241,4200,-43.80%,$1180.20,WH,M0,,,,,EC0,,Y,58.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240469,SZ,G,round,0.50,D,VS2,VG,EX,VG,N,4.96x4.90x3.20,GIA,2376162924,4200,-43.80%,$1180.20,WH,M0,,,,,EC0,,Y,59.00,64.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240465,SZ,G,round,0.30,D,VS2,VG,EX,VG,N,4.23x4.26x2.61,GIA,2374738929,2400,-45.30%,$393.84,WH,M0,,,,,EC0,,Y,62.00,61.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240464,SZ,G,round,0.50,D,VS2,VG,EX,VG,N,4.98x4.91x3.17,GIA,2377042490,4200,-43.80%,$1180.20,WH,M0,,,,,EC0,,Y,59.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240462,SZ,G,round,0.40,D,VS2,VG,EX,VG,N,4.63x4.57x2.96,GIA,6375248517,2800,-40.90%,$661.92,WH,M0,,,,,EC0,,Y,56.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240460,SZ,G,round,1.00,D,VS2,EX,EX,EX,N,6.34x6.37x3.99,GIA,7362192195,11000,-28.90%,$7821.00,WH,M0,,,,,EC0,,Y,58.00,62.80,0.00,0.00,,,,Y,,7362192195,,"NO BGM and 100%EC"
10240458,SZ,G,round,1.00,D,VS2,EX,EX,EX,N,6.42x6.47x3.92,GIA,6375092218,11000,-28.90%,$7821.00,WH,M0,,,,,EC0,,Y,60.00,60.90,0.00,0.00,,,,Y,,6375092218,,"NO BGM and 100%EC"
10240456,SZ,G,round,1.00,F,VS1,EX,EX,EX,N,6.35x6.40x4.00,GIA,1398880344,11000,-28.30%,$7887.00,WH,M0,,,,,EC0,,Y,58.00,62.80,0.00,0.00,,,,Y,,1398880344,,"NO BGM and 100%EC"
10240455,SZ,G,round,1.00,F,VS1,EX,EX,EX,N,6.34x6.39x3.99,GIA,1393712356,11000,-28.30%,$7887.00,WH,M0,,,,,EC0,,Y,59.00,62.70,0.00,0.00,,,,Y,,1393712356,,"NO BGM and 100%EC"
10240446,SZ,G,round,1.01,G,VS2,EX,EX,EX,N,6.38x6.41x3.98,GIA,2396836143,9300,-26.90%,$6866.28,WH,M0,,,,,EC0,,Y,59.00,62.30,0.00,0.00,,,,Y,,2396836143,,"NO BGM and 100%EC"
10240445,SZ,G,round,0.51,G,VS2,VG,VG,VG,N,5.08x5.11x3.10,GIA,6361533008,3800,-40.30%,$1156.99,WH,M0,,,,,EC0,,Y,61.00,60.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240443,SZ,G,round,0.51,F,VS2,EX,EX,EX,N,5.12x5.15x3.21,GIA,2356628061,3900,-30.40%,$1384.34,WH,M0,,,,,EC0,,Y,55.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240439,SZ,G,round,0.51,F,VS2,EX,EX,EX,N,5.11x5.14x3.13,GIA,6351954854,3900,-30.40%,$1384.34,WH,M0,,,,,EC0,,Y,60.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240438,SZ,G,round,0.51,F,VS2,EX,EX,EX,N,5.08x5.09x3.20,GIA,2357488008,3900,-30.40%,$1384.34,WH,M0,,,,,EC0,,Y,56.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240437,SZ,G,round,0.51,F,VS2,EX,EX,EX,N,5.05-5.08x3.16,GIA,7351016674,3900,-30.40%,$1384.34,WH,M0,,,,,EC0,,Y,59.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240435,SZ,G,round,0.50,G,VS1,EX,EX,EX,N,5.04x5.08x3.18,GIA,5373642152,4000,-28.00%,$1440.00,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240433,SZ,G,round,0.50,G,VS1,EX,EX,EX,N,5.05x5.06x3.19,GIA,2384625060,4000,-28.00%,$1440.00,WH,M0,,,,,EC0,,Y,57.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240432,SZ,G,round,0.50,G,VS1,EX,EX,EX,N,5.06x5.09x3.13,GIA,1393182700,4000,-28.00%,$1440.00,WH,M0,,,,,EC0,,Y,59.00,61.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240431,SZ,G,round,0.50,G,VS1,EX,EX,EX,N,5.12x5.15x3.14,GIA,2396032370,4000,-28.00%,$1440.00,WH,M0,,,,,EC0,,Y,60.00,61.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240430,SZ,G,round,0.50,G,VS1,EX,EX,EX,N,5.04x5.07x3.17,GIA,1397104500,4000,-28.00%,$1440.00,WH,M0,,,,,EC0,,Y,56.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240428,SZ,G,round,0.50,G,VS1,EX,EX,EX,N,5.03x5.06x3.18,GIA,6382637585,4000,-28.00%,$1440.00,WH,M0,,,,,EC0,,Y,58.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240427,SZ,G,round,0.50,G,VS2,VG,VG,VG,N,4.90x4.95x3.16,GIA,1365567414,3800,-39.30%,$1153.30,WH,M0,,,,,EC0,,Y,58.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240425,SZ,G,round,0.50,G,VS2,VG,VG,VG,N,4.94x4.98x3.17,GIA,6361177370,3800,-39.30%,$1153.30,WH,M0,,,,,EC0,,Y,59.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240424,SZ,G,round,0.50,G,VS2,VG,VG,VG,N,4.93x4.98x3.19,GIA,6362159807,3800,-39.30%,$1153.30,WH,M0,,,,,EC0,,Y,58.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240419,SZ,G,round,0.50,G,VS2,VG,EX,VG,N,4.95x5.00x3.19,GIA,7366459241,3800,-39.30%,$1153.30,WH,M0,,,,,EC0,,Y,59.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240418,SZ,G,round,0.50,G,VS2,VG,EX,VG,N,5.01x5.04x3.20,GIA,6362638283,3800,-39.30%,$1153.30,WH,M0,,,,,EC0,,Y,58.00,63.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240417,SZ,G,round,0.50,G,VS2,VG,EX,VG,N,4.97x5.02x3.19,GIA,2367526482,3800,-39.30%,$1153.30,WH,M0,,,,,EC0,,Y,57.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240415,SZ,G,round,0.50,G,VS2,VG,EX,VG,N,4.91x4.97x3.20,GIA,6372459888,3800,-39.30%,$1153.30,WH,M0,,,,,EC0,,Y,58.00,64.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240414,SZ,G,round,1.00,G,VS1,VG,EX,VG,N,6.16-6.25x3.99,GIA,5211632158,10100,-43.30%,$5726.70,WH,M0,,,,,EC0,,Y,58.00,64.20,0.00,0.00,,,,Y,,5211632158,,"NO BGM and 100%EC"
10240403,SZ,G,round,1.00,D,VS2,EX,EX,EX,N,6.36x6.40x3.94,GIA,1389525905,11000,-28.90%,$7821.00,WH,M0,,,,,EC0,,Y,59.00,61.70,0.00,0.00,,,,Y,,1389525905,,"NO BGM and 100%EC"
10240401,SZ,G,round,0.50,H,VS1,EX,EX,EX,N,5.05x5.07x3.17,GIA,2215719387,3800,-27.40%,$1379.40,WH,M0,,,,,EC0,,Y,58.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240398,SZ,G,round,0.50,H,VS1,EX,EX,EX,N,5.04x5.06x3.19,GIA,6385637221,3800,-27.40%,$1379.40,WH,M0,,,,,EC0,,Y,58.00,63.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240392,SZ,G,round,0.50,G,VS2,VG,EX,VG,N,4.88x4.95x3.19,GIA,1365376714,3800,-39.30%,$1153.30,WH,M0,,,,,EC0,,Y,58.00,64.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240391,SZ,G,round,0.50,G,VS2,VG,EX,VG,N,5.15x5.18x3.02,GIA,7368232410,3800,-39.30%,$1153.30,WH,M0,,,,,EC0,,Y,63.00,58.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240388,SZ,G,round,0.50,D,SI1,VG,VG,VG,N,4.96x4.98x3.20,GIA,2396757824,3600,-38.50%,$1107.00,WH,M0,,,,,EC0,,Y,57.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240386,SZ,G,round,1.00,D,VS2,VG,VG,VG,N,6.19x6.25x3.97,GIA,1375311844,11000,-47.40%,$5786.00,WH,M0,,,,,EC0,,Y,58.00,63.90,0.00,0.00,,,,Y,,1375311844,,"NO BGM and 100%EC"
10240382,SZ,G,round,0.50,F,VS1,EX,EX,EX,N,5.04x5.09x3.17,GIA,7381721042,4200,-29.60%,$1478.40,WH,M0,,,,,EC0,,Y,57.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240381,SZ,G,round,0.40,F,VS1,VG,EX,VG,N,4.59x4.62x2.96,GIA,1398494337,2800,-39.40%,$678.72,WH,M0,,,,,EC0,,Y,56.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240380,SZ,G,round,0.30,F,VS2,VG,EX,VG,N,4.19x4.21x2.71,GIA,3405101251,2200,-41.50%,$386.10,WH,M0,,,,,EC0,,Y,55.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240376,SZ,G,round,0.30,F,VS2,VG,EX,VG,N,4.15x4.21x2.69,GIA,6402663214,2200,-41.50%,$386.10,WH,M0,,,,,EC0,,Y,56.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240371,SZ,G,round,0.30,F,VVS2,VG,EX,VG,N,4.18x4.21x2.68,GIA,1345434320,2500,-44.10%,$419.25,WH,M0,,,,,EC0,,Y,58.00,63.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240368,SZ,G,round,0.30,D,VS1,VG,EX,VG,N,4.19x4.22x2.69,GIA,6402131856,2600,-45.90%,$421.98,WH,M0,,,,,EC0,,Y,57.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240367,SZ,G,round,0.30,D,VS1,VG,EX,VG,N,4.27x4.30x2.59,GIA,6405369829,2600,-45.90%,$421.98,WH,M0,,,,,EC0,,Y,61.00,60.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240366,SZ,G,round,0.30,D,VS1,VG,EX,VG,N,4.17-4.20x2.69,GIA,7406663742,2600,-45.90%,$421.98,WH,M0,,,,,EC0,,Y,57.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240365,SZ,G,round,0.30,D,VS1,VG,EX,VG,N,4.16x4.19x2.70,GIA,6402663121,2600,-45.90%,$421.98,WH,M0,,,,,EC0,,Y,56.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240364,SZ,G,round,0.30,D,VS1,VG,EX,VG,N,4.15x4.20x2.70,GIA,2407663105,2600,-45.90%,$421.98,WH,M0,,,,,EC0,,Y,57.00,64.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240354,SZ,G,round,0.50,H,VVS1,VG,EX,VG,N,4.91x4.95x3.19,GIA,2366431979,4000,-40.00%,$1200.00,WH,M0,,,,,EC0,,Y,56.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240351,SZ,G,round,0.70,D,VS2,VG,EX,VG,N,5.53x5.58x3.58,GIA,6401370734,5500,-42.60%,$2209.90,WH,M0,,,,,EC0,,Y,57.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240350,SZ,G,round,0.80,G,VS1,EX,EX,EX,N,5.84x5.89x3.69,GIA,2366271851,5000,-18.30%,$3268.00,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240344,SZ,G,round,0.30,G,VS1,VG,EX,VG,N,4.18x4.23x2.66,GIA,6405664210,2200,-37.20%,$414.48,WH,M0,,,,,EC0,,Y,58.00,63.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240339,SZ,G,round,0.40,G,VS1,VG,EX,EX,N,4.61x4.63x2.97,GIA,7401460768,2600,-35.90%,$666.64,WH,M0,,,,,EC0,,Y,58.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240338,SZ,G,round,0.30,E,VS2,VG,VG,VG,N,4.18x4.20x2.71,GIA,7401663779,2300,-43.20%,$391.92,WH,M0,,,,,EC0,,Y,58.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240337,SZ,G,round,0.30,E,VS2,VG,VG,VG,N,4.29x4.31x2.60,GIA,2407663125,2300,-43.20%,$391.92,WH,M0,,,,,EC0,,Y,58.00,60.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240336,SZ,G,round,0.30,E,VS2,VG,EX,VG,N,4.17x4.22x2.69,GIA,2407252401,2300,-43.20%,$391.92,WH,M0,,,,,EC0,,Y,59.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240335,SZ,G,round,0.30,E,VS2,VG,EX,VG,N,4.23x4.28x2.68,GIA,5403255683,2300,-43.20%,$391.92,WH,M0,,,,,EC0,,Y,56.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240334,SZ,G,round,0.30,E,VS2,VG,EX,VG,N,4.16x4.20x2.69,GIA,6401459384,2300,-43.20%,$391.92,WH,M0,,,,,EC0,,Y,56.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240333,SZ,G,round,0.30,E,VS2,VG,EX,VG,N,4.16x4.20x2.70,GIA,5406462479,2300,-43.20%,$391.92,WH,M0,,,,,EC0,,Y,56.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240330,SZ,G,round,0.80,G,VS1,EX,EX,EX,N,5.88x5.92x3.70,GIA,6365421754,5000,-18.30%,$3268.00,WH,M0,,,,,EC0,,Y,57.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240329,SZ,G,round,1.00,D,VS2,EX,EX,EX,N,6.34x6.38x3.97,GIA,2388477358,11000,-28.90%,$7821.00,WH,M0,,,,,EC0,,Y,57.00,62.50,0.00,0.00,,,,Y,,2388477358,,"NO BGM and 100%EC"
10240328,SZ,G,round,0.31,F,VVS1,EX,EX,EX,N,4.39x4.41x2.64,GIA,2358476222,2700,-37.00%,$527.31,WH,M0,,,,,EC0,,Y,62.00,60.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240315,INDIA,G,round,0.30,K,SI1,VG,VG,EX,N,4.17x4.15x2.67,GIA,1418176541,1300,-41.30%,$228.93,WH,M0,,,,,EC0,,Y,58.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240306,INDIA,G,round,0.30,E,VVS2,EX,EX,EX,N,4.3x4.27x2.68,GIA,2416164293,2600,-37.50%,$487.50,WH,M0,,,,,EC0,,Y,56.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240297,INDIA,G,round,0.60,H,SI1,VG,EX,VG,N,5.31x5.24x3.39,GIA,7411165905,3100,-26.30%,$1370.82,WH,M0,,,,,EC0,,Y,60.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240296,INDIA,G,round,0.60,F,SI1,VG,EX,VG,N,5.3x5.23x3.39,GIA,5413173629,3300,-28.50%,$1415.70,WH,M0,,,,,EC0,,Y,56.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240293,INDIA,G,round,1.00,F,VS2,EX,EX,EX,N,6.4x6.34x3.93,GIA,5413027680,9800,-28.60%,$6997.20,WH,M0,,,,,EC0,,Y,60.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240291,INDIA,G,round,0.30,G,SI1,EX,VG,EX,F,4.28x4.25x2.65,GIA,2416173731,1900,-40.00%,$342.00,WH,M0,,,,,EC0,,Y,57.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240288,INDIA,G,round,0.40,E,VS2,EX,EX,EX,N,4.72x4.7x2.92,GIA,3415164827,2700,-32.30%,$731.16,WH,M0,,,,,EC0,,Y,59.00,62.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240276,INDIA,G,round,0.30,E,VVS2,EX,EX,EX,N,4.27x4.24x2.7,GIA,6412123039,2600,-37.70%,$485.94,WH,M0,,,,,EC0,,Y,56.00,63.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240271,INDIA,G,round,0.40,E,SI1,EX,EX,EX,N,4.75x4.73x2.87,GIA,2416135505,2400,-33.10%,$642.24,WH,M0,,,,,EC0,,Y,62.00,60.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240263,HK,G,round,0.71,F,VS1,VG,EX,EX,N,5.57x5.53x3.59,GIA,2417128877,5300,-43.50%,$2126.10,WH,M0,,,,,EC0,,Y,57.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240258,HK,G,round,0.82,G,VS1,EX,EX,EX,N,5.98x5.94x3.73,GIA,6415128720,5000,-23.00%,$3157.00,WH,M0,,,,,EC0,,Y,56.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240247,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.34x4.31x2.67,GIA,6405433603,2100,-29.20%,$446.04,WH,M0,,,,,EC0,,Y,59.00,61.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240245,INDIA,G,round,0.30,E,VVS2,EX,EX,EX,N,4.29x4.28x2.64,GIA,6415039541,2600,-37.70%,$485.94,WH,M0,,,,,EC0,,Y,58.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240235,INDIA,G,round,0.40,E,VS2,EX,EX,EX,N,4.72x4.69x2.92,GIA,2417041650,2700,-32.60%,$727.92,WH,M0,,,,,EC0,,Y,60.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240232,HK,G,round,0.50,H,VS2,VG,EX,VG,N,5.02x4.99x3.19,GIA,7416056952,3700,-40.20%,$1106.30,WH,M0,,,,,EC0,,Y,58.00,63.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240224,INDIA,G,round,0.70,E,VS2,VG,EX,VG,N,5.56x5.51x3.57,GIA,7406644833,5300,-42.50%,$2133.25,WH,M0,,,,,EC0,,Y,56.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240222,INDIA,G,round,0.30,G,SI1,GD,VG,VG,N,4.07x4.12x2.73,GIA,1419126585,1900,-44.10%,$318.63,WH,M0,,,,,EC0,,Y,56.00,66.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240221,INDIA,G,round,0.40,I,SI1,EX,EX,EX,N,4.69x4.70x2.94,GIA,1399587747,1900,-29.60%,$535.04,WH,M0,,,,,EC0,,Y,57.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240216,INDIA,G,round,0.50,G,SI1,EX,EX,EX,N,5.04x5.07x3.17,GIA,5403725845,3200,-29.00%,$1136.00,WH,M0,,,,,EC0,,Y,59.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10240213,SZ,G,round,0.50,D,VVS1,EX,EX,EX,M,5.05x5.09x3.20,GIA,2211800386,5600,-49.00%,$1428.00,WH,M0,,,,,EC0,,Y,54.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
