Stock_No,Shape,Weight,Color,Clarity,Cut_Grade,Polish,Symmetry,Fluorescence_Intensity,Fluorescence_Color,Measurements,Lab,Certificate,Treatment,Rapa_Rate,Rate,Discount_x0025_,Amount,Fancy_Color,Fancy_Color_Intensity,Fancy_Color_Overtone,Depth_x0025_,Table_x0025_,Girdle_Thin,Girdle_Thick,Girdle_x0025_,Girdle_Condition,Culet_Size,Culet_Condition,Crown_Height,Crown_Angle,Pavilion_Depth,Pavilion_Angle,Laser_Inscription,Key_To_Symbol,Milky,Tinge,EyeClean,Comment,ImageLink,VideoLink,CertifateLink
KT3778,Marquise,0.60,F,IF,,EX,VG,No,,4.38 - 9.57 * 2.61,Gia,6395451950,,3300.00,2541.00,-23.00,1524.60,,,,59.60,58.00,MED to THK,MED to THK,,F,,NON,,,,,GIA 6395451950,Minor Details of Polish,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3778,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3778,
KT3780,CB,0.70,G,SI1,,EX,G,No,,4.76 - 5.42 * 3.04,Gia,6392452426,,3200.00,1472.00,-54.00,1030.40,,,,63.80,61.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 6392452426,Crystal  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3780,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3780,
KT3786,Emerald,0.51,H,SI2,,VG,VG,FNT,,3.81 - 5.32 * 2.54,Gia,2396452916,,1800.00,756.00,-58.00,385.56,,,,66.50,63.00,STK to THK,STK to THK,,B,,NON,,,,,GIA 2396452916,Feather  Twinning Wisp,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3786,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3786,
KT3787,CB,0.50,J,SI1,,VG,VG,No,,4.23 - 4.96 * 2.55,Gia,6395456970,,1700.00,765.00,-55.00,382.50,,,,60.30,61.00,VTK,VTK,,F,,NON,,,,,GIA 6395456970,Twinning Wisp  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3787,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3787,
KT3788,Emerald,0.50,K,VS1,,EX,VG,FNT,,3.69 - 5.21 * 2.50,Gia,6391457118,,1500.00,855.00,-43.00,427.50,,,,67.80,63.00,STK to THK,STK to THK,,B,,NON,,,,,GIA 6391457118,Crystal  Pinpoint,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3788,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3788,
KT3790,Pear,0.50,I,SI1,,EX,VG,FNT,,4.38 - 6.72 * 2.78,Gia,2397456560,,1900.00,1064.00,-44.00,532.00,,,,63.30,57.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 2397456560,Feather  Twinning Wisp,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3790,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3790,
KT3791,CB,0.51,H,VS1,,EX,VG,MED,,4.14 - 4.89 * 2.79,Gia,2397457010,,2400.00,1080.00,-55.00,550.80,,,,67.40,59.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 2397457010,Crystal  Feather  Cloud  Pinpoint,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3791,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3791,
KT3795,Emerald,0.51,G,SI2,,EX,VG,No,,3.64 - 5.24 * 2.60,Gia,2397457063,,1900.00,931.00,-51.00,474.81,,,,71.40,65.00,THK,THK,,B,,NON,,,,,GIA 2397457063,Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3795,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3795,
KT3796,Emerald,0.60,J,VS2,,EX,VG,No,,4.02 - 5.45 * 2.64,Gia,1395457025,,1800.00,1152.00,-36.00,691.20,,,,65.80,65.00,VTK,VTK,,B,,NON,,,,,GIA 1395457025,Feather  Crystal  Needle,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3796,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3796,
KT3799,Pear,0.51,H,IF,,EX,VG,No,,4.44 - 6.93 * 2.81,Gia,2396456488,,2800.00,1792.00,-36.00,913.92,,,,63.30,55.00,STK to THK,STK to THK,,F,,NON,,,,,GIA 2396456488,Minor Details of Polish,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3799,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3799,
KT3800,Oval,0.60,G,SI2,,EX,VG,FNT,,4.57 - 6.60 * 3.00,Gia,1397456346,,1900.00,1273.00,-33.00,763.80,,,,65.50,58.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 1397456346,Crystal  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3800,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3800,
KT3802,Pear,0.70,H,SI1,,EX,EX,MED,,4.92 - 7.57 * 3.13,Gia,6395456410,,2900.00,1711.00,-41.00,1197.70,,,,63.60,56.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 6395456410,Crystal  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3802,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3802,
KT3804,Emerald,0.50,E,VS2,,EX,G,No,,3.72 - 5.07 * 2.56,Gia,6395457251,,2700.00,1458.00,-46.00,729.00,,,,68.60,65.00,VTK to ETK,VTK to ETK,,B,,NON,,,,,GIA 6395457251,Crystal  Cloud  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3804,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3804,
KT3807,Emerald,0.54,K,VVS1,,EX,VG,No,,3.86 - 5.20 * 2.68,Gia,6392457171,,1700.00,1054.00,-38.00,569.16,,,,69.60,66.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 6392457171,Pinpoint  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3807,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3807,
KT3809,CB,0.60,J,VS1,,EX,VG,No,,4.54 - 4.66 * 3.23,Gia,6391452656,,1900.00,1083.00,-43.00,649.80,,,,71.10,68.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 6391452656,Cloud,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3809,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3809,
KT3810,Emerald,0.50,J,SI1,,EX,VG,No,,3.77 - 5.16 * 2.60,Gia,7393454314,,1700.00,935.00,-45.00,467.50,,,,68.90,69.00,STK to THK,STK to THK,,B,,NON,,,,,GIA 7393454314,Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3810,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3810,
KT3812,Emerald,0.50,K,SI2,,EX,G,No,,3.76 - 5.15 * 2.60,Gia,6391454233,,1300.00,689.00,-47.00,344.50,,,,69.10,64.00,THK,THK,,B,,NON,,,,,GIA 6391454233,Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3812,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3812,
KT3813,CB,0.50,D,VVS1,,EX,VG,VST,,4.29 - 4.61 * 2.97,Gia,7391452454,,3500.00,1295.00,-63.00,647.50,,,,69.20,65.00,MED to ETK,MED to ETK,,F,,NON,,,,,GIA 7391452454,Needle,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3813,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3813,
KT3814,CB,0.52,D,VS2,,EX,VG,No,,4.31 - 4.65 * 2.97,Gia,6395452625,,2900.00,1421.00,-51.00,738.92,,,,68.80,59.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 6395452625,Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3814,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3814,
KT3815,Emerald,0.52,F,VVS2,,EX,VG,MED,,3.76 - 5.26 * 2.58,Gia,6391457302,,2900.00,1508.00,-48.00,784.16,,,,68.70,64.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 6391457302,Pinpoint  Cloud,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3815,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3815,
KT3816,H,0.80,K,I1,,EX,VG,FNT,,6.44 - 5.52 * 3.78,Gia,2396456165,,1300.00,897.00,-31.00,717.60,,,,58.70,54.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 2396456165,Twinning Wisp,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3816,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3816,
KT3822,Emerald,0.59,J,VVS1,,EX,VG,No,,3.97 - 5.37 * 2.79,Gia,7398457355,,2100.00,1197.00,-43.00,706.23,,,,70.30,67.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 7398457355,Pinpoint,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3822,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3822,
KT3823,CB,0.70,G,VS1,,EX,VG,FNT,,4.61 - 4.97 * 3.41,Gia,6395456912,,3900.00,1911.00,-51.00,1337.70,,,,74.00,61.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 6395456912,Crystal  Cloud,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3823,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3823,
KT3824,CB,0.70,I,VS1,,EX,VG,No,,4.68 - 4.80 * 3.52,Gia,2394456877,,2900.00,1624.00,-44.00,1136.80,,,,75.10,61.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 2394456877,Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3824,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3824,
KT3825,Emerald,0.60,J,IF,,EX,VG,No,,3.97 - 5.56 * 2.75,Gia,7393457272,,2200.00,1408.00,-36.00,844.80,,,,69.40,62.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 7393457272,Minor Details of Polish,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3825,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3825,
KT3826,Emerald,0.52,J,IF,,EX,VG,No,,3.78 - 5.27 * 2.60,Gia,5393452675,,2200.00,1188.00,-46.00,617.76,,,,68.80,66.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 5393452675,Minor Details of Polish,N ,,YES,,,,
KT3827,CB,0.70,D,VS2,,EX,VG,STG,,4.44 - 5.26 * 3.32,Gia,6392456847,,4400.00,1892.00,-57.00,1324.40,,,,74.90,61.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 6392456847,Crystal  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3827,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3827,
KT3828,Princess,0.50,J,VS1,,EX,VG,MED,,4.14 - 4.29 * 3.22,Gia,6391456102,,1900.00,1121.00,-41.00,560.50,,,,77.90,70.00,STK to VTK,STK to VTK,,B,,NON,,,,,GIA 6391456102,Crystal  Cloud  Needle  Pinpoint,N ,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3828,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3828,
KT3829,CB,0.70,G,VVS2,,EX,VG,No,,4.66 - 4.86 * 3.32,Gia,6391452595,,4100.00,2132.00,-48.00,1492.40,,,,71.20,62.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 6391452595,Feather  Cloud,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3829,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3829,
KT3830,Princess,0.50,I,VVS1,,EX,VG,No,,4.00 - 4.18 * 3.26,Gia,6392452216,,2400.00,1536.00,-36.00,768.00,,,,81.40,69.00,VTK to ETK,VTK to ETK,,B,,NON,,,,,GIA 6392452216,Feather  Natural,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3830,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3830,
KT3833,Princess,0.50,H,IF,,EX,G,No,,4.16 - 4.18 * 3.19,Gia,1399452204,,2800.00,1736.00,-38.00,868.00,,,,76.60,72.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 1399452204,Minor Details of Polish,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3833,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3833,
KT3834,Emerald,0.50,I,IF,,EX,VG,No,,3.77 - 4.97 * 2.65,Gia,7398452844,,2500.00,1400.00,-44.00,700.00,,,,70.20,68.00,STK to THK,STK to THK,,B,,NON,,,,,GIA 7398452844,Minor Details of Polish,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3834,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3834,
KT3835,Emerald,0.50,I,VS1,,EX,VG,No,,3.76 - 5.06 * 2.61,Gia,1399452707,,2200.00,1254.00,-43.00,627.00,,,,69.60,69.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 1399452707,Feather  Cloud  Pinpoint,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3835,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3835,
KT3837,CB,0.60,G,VVS1,,EX,VG,No,,4.50 - 4.54 * 3.25,Gia,7396452515,,2900.00,1682.00,-42.00,1009.20,,,,72.20,64.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 7396452515,Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3837,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3837,
KT3838,CB,0.60,K,VS1,,EX,VG,No,,4.60 - 4.71 * 3.16,Gia,2397452555,,1500.00,930.00,-38.00,558.00,,,,68.70,67.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 2397452555,Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3838,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3838,
KT3839,CB,0.51,E,IF,,VG,VG,FNT,,4.27 - 4.49 * 3.02,Gia,7396456811,,3500.00,1785.00,-49.00,910.35,,,,70.70,60.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 7396456811,Minor Details of Polish,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3839,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3839,
KT3841,Emerald,0.50,D,SI1,,EX,G,MED,,3.79 - 5.13 * 2.47,Gia,5211887146,,2500.00,1125.00,-55.00,562.50,,,,65.20,67.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 5211887146,Twinning Wisp  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3841,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3841,
KT3842,CB,0.51,D,VS1,,EX,VG,MED,,4.15 - 4.79 * 2.88,Gia,6214887143,,3100.00,1209.00,-61.00,616.59,,,,69.40,59.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 6214887143,Crystal  Pinpoint,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3842,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3842,
KT3843,CB,0.51,F,VS1,,EX,VG,FNT,,4.07 - 4.75 * 2.91,Gia,6217887137,,2800.00,1260.00,-55.00,642.60,,,,71.50,58.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 6217887137,Crystal  Needle  Pinpoint  Indented Natural,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3843,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3843,
KT3844,CB,0.50,F,SI1,,EX,G,STG,,4.33 - 4.48 * 2.81,Gia,2211887133,,2200.00,968.00,-56.00,484.00,,,,64.80,67.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 2211887133,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3844,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3844,
KT3845,CB,0.50,K,VS2,,EX,VG,STG,,4.20 - 4.37 * 2.99,Gia,2211887129,,1500.00,660.00,-56.00,330.00,,,,71.20,61.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 2211887129,Cloud  Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3845,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3845,
KT3846,CB,0.50,L,VS1,,EX,VG,No,,4.08 - 4.68 * 2.87,Gia,2213887205,,1300.00,663.00,-49.00,331.50,,,,70.40,62.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 2213887205,Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3846,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3846,
KT3847,CB,0.51,L,SI1,,EX,VG,FNT,,4.28 - 4.73 * 2.93,Gia,5211887125,,1200.00,624.00,-48.00,318.24,,,,68.50,59.00,MED to VTK,MED to VTK,,F,,NON,,,,,GIA 5211887125,Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3847,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3847,
KT3848,CB,0.51,E,VS2,,EX,VG,FNT,,4.33 - 4.34 * 3.17,Gia,2215887223,,2700.00,1188.00,-56.00,605.88,,,,73.20,59.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 2215887223,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3848,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3848,
KT3849,CB,0.51,D,SI2,,EX,VG,No,,4.15 - 4.48 * 2.89,Gia,1216887216,,2300.00,1150.00,-50.00,586.50,,,,69.50,61.00,THN to VTK,THN to VTK,,F,,NON,,,,,GIA 1216887216,Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3849,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3849,
KT3851,CB,0.50,E,VS2,,EX,VG,FNT,,4.19 - 4.54 * 3.05,Gia,5212887210,,2700.00,1188.00,-56.00,594.00,,,,72.80,61.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 5212887210,Crystal  Cloud  Needle  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3851,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3851,
KT3852,CB,0.50,J,SI1,,EX,G,No,,4.24 - 4.60 * 2.92,Gia,5211887214,,1700.00,765.00,-55.00,382.50,,,,68.80,59.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 5211887214,Twinning Wisp,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3852,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3852,
KT3853,Emerald,0.51,G,I1,,EX,VG,No,,3.75 - 5.28 * 2.54,Gia,2215893372,,1400.00,868.00,-38.00,442.68,,,,67.80,68.00,STK to THK,STK to THK,,B,,NON,,,,,GIA 2215893372,Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3853,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3853,
KT3854,CB,0.51,L,VVS1,,EX,EX,No,,4.32 - 4.46 * 2.99,Gia,2215887208,,1400.00,756.00,-46.00,385.56,,,,69.20,64.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 2215887208,Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3854,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3854,
KT3855,Princess,0.50,L,VS2,,EX,G,FNT,,4.14 - 4.28 * 2.99,Gia,2211889027,,1200.00,768.00,-36.00,384.00,,,,72.20,72.00,VTK,VTK,,B,,NON,,,,,GIA 2211889027,Crystal  Cloud,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3855,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3855,
KT3856,Princess,0.50,K,SI1,,EX,VG,No,,4.13 - 4.27 * 3.26,Gia,2211887198,,1400.00,910.00,-35.00,455.00,,,,79.00,66.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 2211887198,Crystal  Cloud,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3856,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3856,
KT3858,Princess,0.51,K,SI2,,EX,VG,No,,4.22 - 4.34 * 3.12,Gia,6214887187,,1300.00,871.00,-33.00,444.21,,,,74.10,73.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 6214887187,Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3858,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3858,
KT3863,Emerald,0.50,D,SI1,,EX,VG,No,,3.74 - 5.13 * 2.63,Gia,6213887236,,2500.00,1225.00,-51.00,612.50,,,,70.30,65.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 6213887236,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3863,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3863,
KT3864,Emerald,0.61,J,SI2,,EX,VG,FNT,,4.03 - 5.47 * 2.72,Gia,2394755875,,1600.00,1040.00,-35.00,634.40,,,,67.50,64.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 2394755875,Crystal  Feather,NO,N,YES,,,,
KT3865,Emerald,0.51,J,SI2,,EX,VG,FNT,,3.75 - 5.17 * 2.62,Gia,2211887227,,1600.00,800.00,-50.00,408.00,,,,69.90,65.00,VTK,VTK,,B,,NON,,,,,GIA 2211887227,Feather,NO,,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3865,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3865,
KT3866,Marquise,0.61,I,VS2,,EX,EX,No,,4.29 - 9.28 * 2.71,Gia,2211872148,,2100.00,1617.00,-23.00,986.37,,,,63.20,56.00,STK to VTK,STK to VTK,,F,,NON,,,,,GIA 2211872148,Crystal  Feather,NO,N,YES,,,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3866,
KT3867,Emerald,0.50,I,SI2,,EX,VG,No,,3.77 - 5.21 * 2.49,Gia,1216893340,,1700.00,833.00,-51.00,416.50,,,,66.00,65.00,VTK,VTK,,B,,NON,,,,,GIA 1216893340,Twinning Wisp  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3867,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3867,
KT3870,Princess,0.52,F,VS1,,EX,VG,No,,4.38 - 4.48 * 3.18,Gia,5211887238,,2800.00,1764.00,-37.00,917.28,,,,72.50,71.00,STK to VTK,STK to VTK,,B,,NON,,,,,GIA 5211887238,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3870,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3870,
KT3871,Princess,0.50,M,SI2,,EX,VG,FNT,,4.09 - 4.25 * 3.12,Gia,2215887235,,900.00,576.00,-36.00,288.00,,,,76.30,71.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 2215887235,Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3871,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3871,
KT3875,Princess,0.50,K,SI2,,EX,VG,FNT,,4.26 - 4.38 * 3.05,Gia,5211887245,,1300.00,832.00,-36.00,416.00,,,,71.50,73.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 5211887245,Crystal  Cloud  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3875,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3875,
KT3876,Princess,0.50,F,VS2,,EX,EX,FNT,,4.22 - 4.25 * 3.16,Gia,6214887249,,2600.00,1716.00,-34.00,858.00,,,,74.80,70.00,THK to VTK,THK to VTK,,B,,NON,,,,,GIA 6214887249,Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3876,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3876,
KT3881,CB,0.50,M,VVS1,,EX,EX,No,,4.20 - 4.98 * 2.92,Gia,5211893206,,1200.00,684.00,-43.00,342.00,,,,69.60,59.00,STK to VTK,STK to VTK,,F,,NON,,,,,GIA 5211893206,Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT3881,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT3881,
