Stock_No,Shape,Weight,Color,Clarity,Cut_Grade,Polish,Symmetry,Fluorescence_Intensity,Fluorescence_Color,Measurements,Lab,Certificate,Treatment,Rapa_Rate,Rate,Discount_x0025_,Amount,Fancy_Color,Fancy_Color_Intensity,Fancy_Color_Overtone,Depth_x0025_,Table_x0025_,Girdle_Thin,Girdle_Thick,Girdle_x0025_,Girdle_Condition,Culet_Size,Culet_Condition,Crown_Height,Crown_Angle,Pavilion_Depth,Pavilion_Angle,Laser_Inscription,Key_To_Symbol,Milky,Tinge,EyeClean,Comment,ImageLink,VideoLink,CertifateLink
K31599,RBC,0.31,E,IF,EX,EX,EX,No,,4.32 - 4.35 * 2.71,Gia,7396537392,,3100.00,1984.00,-36.00,615.04,,,,62.50,57.00,MED to STK,MED to STK,3.50,F,,NON,16.00,36.50,43.00,40.80,GIA 7396537392,Minor Details of Polish,NO,N,YES,,,,
K31611,RBC,0.30,I,VVS1,EX,EX,EX,STG,,4.26 - 4.27 * 2.67,Gia,5396536775,,2000.00,1000.00,-50.00,300.00,,,,62.70,56.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,43.00,40.60,GIA 5396536775,Indented Natural  Manufacturing Remnant,NO,N,YES,,,,
K31612,RBC,0.31,L,VVS1,VG,EX,EX,FNT,,4.20 - 4.23 * 2.69,Gia,6392536115,,1300.00,702.00,-46.00,217.62,,,,64.00,57.00,STK to THK,STK to THK,5.50,F,,NON,16.50,38.00,42.00,40.00,GIA 6392536115,Pinpoint  Cloud  Feather  Indented Natural,NO,N,YES,,,,
K31642,RBC,0.30,D,VS1,EX,EX,VG,FNT,,4.25 - 4.29 * 2.68,Gia,5396537903,,2500.00,1250.00,-50.00,375.00,,,,62.70,57.00,THN to STK,THN to STK,3.50,F,,NON,16.00,36.50,43.00,40.80,GIA 5396537903,Indented Natural  Pinpoint,NO,N,YES,,,,
K31658,RBC,0.33,E,VVS1,EX,EX,EX,MED,,4.43 - 4.46 * 2.76,Gia,6395535264,,2900.00,1508.00,-48.00,497.64,,,,62.00,57.00,THN to MED,THN to MED,3.00,F,,NON,15.00,35.50,44.00,41.40,GIA 6395535264,Pinpoint,NO,N,YES,,,,
K31723,RBC,0.37,K,SI2,EX,EX,EX,FNT,,4.55 - 4.59 * 2.87,Gia,2211888351,,900.00,576.00,-36.00,213.12,,,,62.90,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.50,41.60,GIA 2211888351,Twinning Wisp  Feather,NO,N,YES,,,,
K31768,RBC,0.33,H,VVS2,EX,EX,EX,MED,,4.41 - 4.42 * 2.77,Gia,2211888343,,2100.00,1113.00,-47.00,367.29,,,,62.70,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 2211888343,Cloud  Pinpoint  Feather  Indented Natural,NO,N,YES,,,,
K31771,RBC,0.30,G,SI2,EX,EX,EX,MED,,4.29 - 4.32 * 2.66,Gia,2215887307,,1400.00,812.00,-42.00,243.60,,,,61.80,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,36.00,43.00,40.60,GIA 2215887307,Crystal,NO,N,YES,,,,
K31774,RBC,0.35,H,VS1,EX,EX,EX,STG,,4.47 - 4.50 * 2.81,Gia,6213887308,,2000.00,1140.00,-43.00,399.00,,,,62.60,57.00,THN to STK,THN to STK,3.50,F,,NON,16.00,36.50,43.00,40.80,GIA 6213887308,Crystal  Cloud  Pinpoint,NO,N,YES,,,,
K31775,RBC,0.34,E,SI1,EX,EX,EX,MED,,4.46 - 4.48 * 2.80,Gia,2215887302,,1900.00,988.00,-48.00,335.92,,,,62.60,57.00,MED to STK,MED to STK,3.50,F,,NON,15.00,35.00,44.00,41.40,GIA 2215887302,Crystal,NO,N,YES,,,,
K31795,RBC,0.30,D,VS1,EX,EX,VG,FNT,,4.29 - 4.32 * 2.66,Gia,2215885669,,2500.00,1250.00,-50.00,375.00,,,,61.80,60.00,MED to STK,MED to STK,4.50,F,,NON,13.00,33.50,44.50,41.60,GIA 2215885669,Feather  Needle  Pinpoint  Etch Channel,NO,N,YES,,,,
K31848,RBC,0.34,F,VVS2,EX,EX,EX,MED,,4.46 - 4.47 * 2.78,Gia,2215885783,,2400.00,1224.00,-49.00,416.16,,,,62.20,57.00,STK,STK,4.00,F,,NON,15.00,35.00,43.00,40.80,GIA 2215885783,Needle  Pinpoint  Cloud  Indented Natural,NO,N,YES,,,,
K31856,RBC,0.31,F,VS1,EX,EX,EX,STG,,4.31 - 4.32 * 2.71,Gia,5211887169,,2200.00,1144.00,-48.00,354.64,,,,62.70,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 5211887169,Crystal  Needle,NO,N,YES,,,,
K31864,RBC,0.33,J,VVS1,EX,EX,EX,MED,,4.44 - 4.47 * 2.74,Gia,6402092170,,1700.00,901.00,-47.00,297.33,,,,61.40,62.00,MED to STK,MED to STK,4.00,F,,NON,13.00,34.00,44.00,41.60,GIA 6402092170,Pinpoint,NO,N,YES,,,,
K31892,RBC,0.31,D,VS1,EX,EX,EX,MED,,4.30 - 4.32 * 2.70,Gia,3395756635,,2500.00,1300.00,-48.00,403.00,,,,62.60,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,42.50,40.60,GIA 3395756635,Crystal  Pinpoint,NO,N,YES,,,,
K31900,RBC,0.30,E,SI1,EX,EX,EX,FNT,,4.38 - 4.40 * 2.60,Gia,6213887128,,1900.00,1083.00,-43.00,324.90,,,,59.30,59.00,THN to MED,THN to MED,3.00,F,,NON,12.50,32.00,43.50,41.20,GIA 6213887128,Crystal  Cavity  Knot,NO,N,YES,,,,
K31987,RBC,0.30,J,VVS1,EX,EX,EX,MED,,4.28 - 4.29 * 2.68,Gia,5212887316,,1700.00,918.00,-46.00,275.40,,,,62.50,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 5212887316,Pinpoint  Feather,NO,N,YES,,,,
K31991,RBC,0.34,I,VVS2,EX,EX,EX,No,,4.50 - 4.52 * 2.74,Gia,5211887326,,1900.00,1178.00,-38.00,400.52,,,,60.90,58.00,STK,STK,4.00,F,,NON,14.50,34.00,42.50,40.60,GIA 5211887326,Internal Graining,NO,N,YES,,,,
K31993,RBC,0.33,D,VS2,EX,EX,EX,VST,,4.44 - 4.46 * 2.70,Gia,2215887328,,2200.00,1056.00,-52.00,348.48,,,,60.60,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,42.50,40.60,GIA 2215887328,Crystal  Feather,NO,N,YES,,,,
K32053,RBC,0.30,G,SI2,EX,EX,EX,MED,,4.29 - 4.31 * 2.61,Gia,2211894003,,1400.00,812.00,-42.00,243.60,,,,60.80,58.00,MED to STK,MED to STK,4.00,F,,,14.50,34.50,42.50,40.60,GIA 2211894003,Twinning Wisp  Crystal,NO,N,YES,,,,
K32056,RBC,0.34,D,VVS1,EX,EX,EX,VST,,4.44 - 4.47 * 2.80,Gia,6214893982,,3100.00,1457.00,-53.00,495.38,,,,62.90,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6214893982,Pinpoint  Feather,NO,N,YES,,,,
K32094,RBC,0.30,I,VVS2,EX,EX,EX,MED,,4.29 - 4.32 * 2.63,Gia,1216893390,,1900.00,988.00,-48.00,296.40,,,,61.10,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.00,42.50,40.60,GIA 1216893390,Feather  Indented Natural,NO,N,YES,,,,
K32112,RBC,0.31,D,I1,EX,VG,EX,No,,4.33 - 4.36 * 2.71,Gia,2215893412,,1500.00,1005.00,-33.00,311.55,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,42.50,40.60,GIA 2215893412,Twinning Wisp  Cloud,NO,N,YES,,,,
K32113,RBC,0.32,I,IF,EX,EX,EX,MED,,4.32 - 4.35 * 2.73,Gia,5212893407,,2100.00,1050.00,-50.00,336.00,,,,62.90,58.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 5212893407,Minor Details of Polish,NO,N,YES,,,,
K32114,RBC,0.34,H,VS2,EX,EX,EX,STG,,4.45 - 4.47 * 2.76,Gia,5212893398,,1800.00,954.00,-47.00,324.36,,,,61.80,57.00,MED to STK,MED to STK,4.00,F,,,15.00,35.00,42.50,40.60,GIA 5212893398,Crystal  Cloud,NO,N,YES,,,,
K32221,RBC,0.30,H,VS1,EX,EX,EX,MED,,4.30 - 4.31 * 2.64,Gia,6392744428,,2000.00,1140.00,-43.00,342.00,,,,61.20,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,43.00,40.80,GIA 6392744428,Knot,NO,N,YES,,,,
K32224,RBC,0.31,I,VVS1,EX,EX,EX,MED,,4.35 - 4.38 * 2.66,Gia,6391744268,,2000.00,1040.00,-48.00,322.40,,,,60.80,61.00,STK,STK,4.00,F,,NON,12.50,33.00,44.00,41.60,GIA 6391744268,Pinpoint,NO,N,YES,,,,
K32232,RBC,0.34,H,SI1,EX,EX,EX,MED,,4.52 - 4.54 * 2.75,Gia,5393755493,,1600.00,912.00,-43.00,310.08,,,,60.70,58.00,MED to STK,MED to STK,3.50,F,,NON,14.00,33.50,43.00,40.80,GIA 5393755493,Crystal  Feather  Cloud  Knot,NO,N,YES,,,,
K32253,RBC,0.30,D,SI2,EX,EX,EX,STG,,4.26 - 4.27 * 2.68,Gia,6392755787,,1700.00,918.00,-46.00,275.40,,,,62.80,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 6392755787,Feather  Crystal  Cloud,NO,N,YES,,,,
K32254,RBC,0.33,D,VVS1,EX,EX,EX,MED,,4.46 - 4.49 * 2.69,Gia,1399744955,,3100.00,1550.00,-50.00,511.50,,,,60.10,61.00,MED to STK,MED to STK,4.00,F,,NON,12.50,33.00,43.50,41.00,GIA 1399744955,Internal Graining  Surface Graining,NO,N,YES,,,,
K32260,RBC,0.30,D,SI1,EX,EX,EX,STG,,4.33 - 4.34 * 2.65,Gia,6395758440,,2000.00,1000.00,-50.00,300.00,,,,61.10,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,43.00,41.00,GIA 6395758440,Twinning Wisp  Needle,NO,N,YES,,,,
K32261,RBC,0.32,E,SI2,EX,EX,EX,VST,,4.36 - 4.38 * 2.74,Gia,7393758431,,1600.00,752.00,-53.00,240.64,,,,62.80,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,44.00,41.60,GIA 7393758431,Twinning Wisp,NO,N,YES,,,,
K32270,RBC,0.30,K,VVS2,EX,EX,EX,No,,4.26 - 4.29 * 2.68,Gia,6392743192,,1400.00,882.00,-37.00,264.60,,,,62.80,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.60,GIA 6392743192,Pinpoint  Needle,NO,N,YES,,,,
K32282,RBC,0.30,D,SI1,EX,EX,EX,VST,,4.30 - 4.31 * 2.67,Gia,7401092202,,2000.00,940.00,-53.00,282.00,,,,61.90,59.00,THN to STK,THN to STK,3.50,F,,NON,14.00,34.50,44.00,41.60,GIA 7401092202,Feather,NO,N,YES,,,,
K32290,RBC,0.33,D,VS2,EX,EX,EX,STG,,4.46 - 4.47 * 2.74,Gia,1395755565,,2200.00,1122.00,-49.00,370.26,,,,61.40,57.00,MED to STK,MED to STK,3.50,F,,NON,14.00,33.00,44.00,41.20,GIA 1395755565,Crystal  Feather,NO,N,YES,,,,
K32295,RBC,0.30,D,VS2,EX,EX,VG,MED,,4.27 - 4.29 * 2.66,Gia,5396755552,,2200.00,1144.00,-48.00,343.20,,,,62.20,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,34.50,43.00,40.80,GIA 5396755552,Crystal  Feather  Indented Natural,NO,N,YES,,,,
K32297,RBC,0.33,E,SI2,EX,EX,EX,FNT,,4.42 - 4.44 * 2.77,Gia,6392755574,,1600.00,912.00,-43.00,300.96,,,,62.50,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6392755574,Feather  Twinning Wisp,NO,N,YES,,,,
K32299,RBC,0.33,D,SI2,EX,EX,EX,VST,,4.38 - 4.40 * 2.75,Gia,1393755559,,1700.00,850.00,-50.00,280.50,,,,62.60,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1393755559,Crystal  Feather,NO,N,YES,,,,
K32302,RBC,0.31,D,SI1,EX,EX,EX,FNT,,4.40 - 4.43 * 2.63,Gia,6395755890,,2000.00,1160.00,-42.00,359.60,,,,59.60,62.00,MED to STK,MED to STK,3.50,F,,NON,12.50,33.00,43.50,41.20,GIA 6395755890,Twinning Wisp,NO,N,YES,,,,
K32325,RBC,0.34,I,VVS2,EX,EX,EX,MED,,4.46 - 4.47 * 2.79,Gia,6392744353,,1900.00,893.00,-53.00,303.62,,,,62.60,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 6392744353,Pinpoint,NO,,YES,,,,
K32331,RBC,0.36,K,SI2,EX,EX,EX,MED,,4.56 - 4.58 * 2.82,Gia,6395756069,,900.00,540.00,-40.00,194.40,,,,61.60,60.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.00,GIA 6395756069,Twinning Wisp  Feather,NO,N,YES,,,,
K32344,RBC,0.37,D,SI1,EX,EX,EX,STG,,4.60 - 4.63 * 2.80,Gia,5393755645,,2000.00,1100.00,-45.00,407.00,,,,60.70,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,42.50,40.60,GIA 5393755645,Crystal  Cloud,NO,N,YES,,,,
K32346,RBC,0.30,F,VS1,EX,EX,EX,MED,,4.35 - 4.36 * 2.59,Gia,5393744538,,2200.00,1210.00,-45.00,363.00,,,,59.50,62.00,MED to STK,MED to STK,4.00,F,,NON,12.50,33.00,43.50,41.00,GIA 5393744538,Feather  Pinpoint,NO,N,YES,,,,
K32358,RBC,0.30,K,SI1,EX,EX,EX,FNT,,4.28 - 4.30 * 2.66,Gia,1393756031,,1100.00,660.00,-40.00,198.00,,,,62.10,56.00,STK,STK,4.00,F,,NON,15.00,34.00,43.00,40.80,GIA 1393756031,Feather  Cloud,NO,N,YES,,,,
K32368,RBC,0.30,D,VVS1,EX,EX,EX,FNT,,4.29 - 4.30 * 2.63,Gia,1399744286,,3100.00,1674.00,-46.00,502.20,,,,61.30,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,43.50,41.00,GIA 1399744286,Pinpoint  Feather  Manufacturing Remnant,NO,N,YES,,,,
K32374,RBC,0.30,K,VVS1,VG,EX,VG,STG,,4.18 - 4.21 * 2.69,Gia,6392743533,,1500.00,705.00,-53.00,211.50,,,,64.00,55.00,STK to THK,STK to THK,5.00,F,,NON,17.50,38.00,41.50,39.80,GIA 6392743533,Pinpoint  Feather,NO,N,YES,,,,
K32377,RBC,0.30,F,VS1,EX,EX,EX,MED,,4.26 - 4.28 * 2.69,Gia,2397743529,,2200.00,1210.00,-45.00,363.00,,,,63.10,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.00,44.50,41.60,GIA 2397743529,Feather  Pinpoint,NO,N,YES,,,,
K32391,RBC,0.36,H,SI1,EX,EX,EX,MED,,4.53 - 4.55 * 2.81,Gia,7392758377,,1600.00,992.00,-38.00,357.12,,,,62.00,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.00,GIA 7392758377,Twinning Wisp  Feather,NO,N,YES,,,,
K32401,RBC,0.30,E,VVS1,VG,EX,EX,No,,4.17 - 4.19 * 2.70,Gia,6392744883,,2900.00,1566.00,-46.00,469.80,,,,64.50,57.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.00,42.50,40.40,GIA 6392744883,Pinpoint  Feather  Indented Natural  Natural,NO,N,YES,,,,
K32404,RBC,0.31,D,VS1,EX,EX,EX,MED,,4.30 - 4.31 * 2.70,Gia,2397755497,,2500.00,1300.00,-48.00,403.00,,,,62.70,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,41.00,GIA 2397755497,Crystal  Pinpoint  Needle,NO,N,YES,,,,
K32421,RBC,0.30,D,SI2,EX,EX,EX,MED,,4.32 - 4.33 * 2.63,Gia,6392755677,,1700.00,952.00,-44.00,285.60,,,,60.90,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,33.50,43.50,41.20,GIA 6392755677,Feather,NO,N,YES,,,,
K32426,RBC,0.30,D,SI1,VG,EX,VG,MED,,4.16 - 4.20 * 2.71,Gia,2396755844,,2000.00,960.00,-52.00,288.00,,,,64.80,56.00,STK to THK,STK to THK,5.00,F,,NON,16.50,36.50,43.50,41.00,GIA 2396755844,Crystal  Feather,NO,N,YES,,,,
K32438,RBC,0.37,L,VS2,EX,EX,EX,MED,,4.55 - 4.57 * 2.86,Gia,2394757616,,1000.00,600.00,-40.00,222.00,,,,62.80,55.00,STK,STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 2394757616,Twinning Wisp  Feather,NO,N,YES,,,,
K32439,RBC,0.32,D,SI1,EX,EX,EX,STG,,4.38 - 4.41 * 2.73,Gia,1397756930,,2000.00,1000.00,-50.00,320.00,,,,62.00,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.00,41.40,GIA 1397756930,Cloud  Crystal  Feather,NO,N,YES,,,,
K32457,RBC,0.30,F,VS1,EX,EX,EX,STG,,4.33 - 4.35 * 2.60,Gia,2396758362,,2200.00,1144.00,-48.00,343.20,,,,60.00,59.00,MED to STK,MED to STK,4.00,F,,NON,13.00,32.50,43.00,40.80,GIA 2396758362,Crystal  Feather,NO,N,YES,,,,
K32470,RBC,0.33,D,SI1,EX,EX,EX,MED,,4.45 - 4.47 * 2.73,Gia,2396756189,,2000.00,1060.00,-47.00,349.80,,,,61.10,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,42.50,40.60,GIA 2396756189,Crystal  Feather,NO,N,YES,,,,
K32488,RBC,0.32,E,VS1,EX,EX,EX,MED,,4.35 - 4.37 * 2.72,Gia,6391756354,,2300.00,1196.00,-48.00,382.72,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,36.00,42.50,40.60,GIA 6391756354,Crystal  Cloud  Pinpoint,NO,N,YES,,,,
K32493,RBC,0.30,I,VVS2,VG,EX,EX,FNT,,4.20 - 4.22 * 2.68,Gia,1398743556,,1900.00,1007.00,-47.00,302.10,,,,63.60,57.00,STK to THK,STK to THK,5.00,F,,NON,16.00,37.00,42.50,40.60,GIA 1398743556,Indented Natural  Pinpoint,NO,N,YES,,,,
K32538,RBC,0.38,G,VVS2,EX,EX,EX,MED,,4.61 - 4.63 * 2.88,Gia,2407061354,,2200.00,1430.00,-35.00,543.40,,,,62.30,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.20,GIA 2407061354,Pinpoint  Cloud,NO,N,YES,,,,
K32559,RBC,0.30,E,SI1,EX,EX,EX,FNT,,4.27 - 4.30 * 2.67,Gia,2408092246,,1900.00,1083.00,-43.00,324.90,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 2408092246,Twinning Wisp  Feather,NO,N,YES,,,,
K32568,RBC,0.34,J,IF,EX,EX,EX,No,,4.44 - 4.46 * 2.80,Gia,7403063810,,1800.00,1044.00,-42.00,354.96,,,,62.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 7403063810,Minor Details of Polish,NO,N,YES,,,,
K32576,RBC,0.30,D,SI2,EX,EX,EX,VST,,4.25 - 4.28 * 2.67,Gia,1405081979,,1700.00,867.00,-49.00,260.10,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 1405081979,Twinning Wisp  Feather,NO,N,YES,,,,
K32600,RBC,0.30,H,VS1,EX,EX,EX,MED,,4.28 - 4.30 * 2.68,Gia,7406062144,,2000.00,1060.00,-47.00,318.00,,,,62.50,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.20,GIA 7406062144,Feather  Pinpoint,NO,,YES,,,,
K32609,RBC,0.30,J,VS1,EX,EX,VG,No,,4.25 - 4.29 * 2.68,Gia,5406064719,,1500.00,900.00,-40.00,270.00,,,,62.80,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.00,43.50,41.00,GIA 5406064719,Feather  Pinpoint,NO,N,YES,,,,
K32617,RBC,0.30,D,VS2,VG,EX,EX,STG,,4.30 - 4.32 * 2.58,Gia,7403061337,,2200.00,1056.00,-52.00,316.80,,,,59.90,59.00,MED to THK,MED to THK,4.50,F,,NON,13.50,33.00,42.00,40.00,GIA 7403061337,Needle  Crystal  Feather,NO,N,YES,,,,
K32619,RBC,0.30,G,VS1,EX,EX,EX,MED,,4.31 - 4.33 * 2.61,Gia,1409081338,,2100.00,1155.00,-45.00,346.50,,,,60.50,59.00,MED to STK,MED to STK,4.00,F,,NON,13.50,33.50,43.00,40.80,GIA 1409081338,Etch Channel,NO,N,YES,,,,
K32623,RBC,0.30,D,VS2,EX,VG,EX,MED,,4.27 - 4.29 * 2.69,Gia,1403081032,,2200.00,1144.00,-48.00,343.20,,,,62.80,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 1403081032,Crystal  Cloud,NO,N,YES,,,,
K32641,RBC,0.33,H,VVS2,EX,EX,EX,VST,,4.40 - 4.41 * 2.75,Gia,1405062277,,2100.00,966.00,-54.00,318.78,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,41.00,GIA 1405062277,Cloud  Surface Graining,NO,N,YES,,,,
K32645,RBC,0.35,I,VS1,EX,EX,EX,MED,,4.49 - 4.51 * 2.80,Gia,2408081220,,1800.00,1080.00,-40.00,378.00,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 2408081220,Feather  Needle  Pinpoint,NO,N,YES,,,,
K32646,RBC,0.31,D,SI2,EX,EX,EX,STG,,4.33 - 4.35 * 2.70,Gia,3405081233,,1700.00,918.00,-46.00,284.58,,,,62.20,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.00,GIA 3405081233,Twinning Wisp  Crystal,NO,N,YES,,,,
K32673,RBC,0.33,E,VS2,EX,EX,EX,MED,,4.38 - 4.41 * 2.76,Gia,2406081836,,2100.00,1071.00,-49.00,353.43,,,,62.80,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2406081836,Crystal  Feather,NO,N,YES,,,,
K32684,RBC,0.31,G,VVS1,EX,EX,EX,FNT,,4.31 - 4.33 * 2.67,Gia,6402062436,,2400.00,1296.00,-46.00,401.76,,,,61.70,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.00,GIA 6402062436,Feather  Cavity,NO,N,YES,,,,
K32692,RBC,0.30,I,VVS1,EX,EX,EX,STG,,4.23 - 4.27 * 2.68,Gia,2404062356,,2000.00,1000.00,-50.00,300.00,,,,63.00,57.00,STK,STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 2404062356,Pinpoint  Feather,NO,N,YES,,,,
K32693,RBC,0.31,D,SI1,EX,VG,EX,VST,,4.33 - 4.35 * 2.71,Gia,2406081581,,2000.00,880.00,-56.00,272.80,,,,62.50,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 2406081581,Twinning Wisp  Feather,NO,N,YES,,,,
K32700,RBC,0.30,H,VS1,EX,EX,EX,MED,,4.27 - 4.30 * 2.67,Gia,6401082085,,2000.00,1140.00,-43.00,342.00,,,,62.20,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,41.00,GIA 6401082085,Feather  Pinpoint,NO,N,YES,,,,
K32708,RBC,0.30,H,VVS1,EX,EX,VG,FNT,,4.25 - 4.28 * 2.68,Gia,1403061486,,2200.00,1188.00,-46.00,356.40,,,,62.90,58.00,STK,STK,4.00,F,,NON,14.50,34.50,44.50,41.60,GIA 1403061486,Feather  Indented Natural  Manufacturing Remnant,NO,N,YES,,,,
K32709,RBC,0.30,I,IF,EX,EX,EX,MED,,4.27 - 4.30 * 2.66,Gia,6405061505,,2100.00,1050.00,-50.00,315.00,,,,62.00,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,42.50,40.60,GIA 6405061505,Minor Details of Polish,NO,N,YES,,,,
K32724,RBC,0.30,D,VVS2,VG,EX,EX,No,,4.18 - 4.20 * 2.69,Gia,5403092160,,2800.00,1484.00,-47.00,445.20,,,,64.10,57.00,THN to THK,THN to THK,5.00,F,,NON,16.50,37.50,43.00,40.80,GIA 5403092160,Pinpoint  Cloud  Indented Natural,NO,N,YES,,,,
K32730,RBC,0.32,G,IF,EX,EX,EX,No,,4.36 - 4.38 * 2.75,Gia,7406064118,,2600.00,1534.00,-41.00,490.88,,,,62.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 7406064118,Minor Details of Polish,NO,N,YES,,,,
K32734,RBC,0.31,K,VS1,EX,EX,EX,MED,,4.28 - 4.32 * 2.71,Gia,2404081409,,1300.00,598.00,-54.00,185.38,,,,63.00,56.00,STK,STK,4.00,F,,NON,16.00,35.50,43.00,40.80,GIA 2404081409,Crystal  Feather  Pinpoint,NO,FB,YES,,,,
K32744,RBC,0.32,E,VS1,EX,EX,EX,STG,,4.35 - 4.38 * 2.73,Gia,2407074571,,2300.00,1127.00,-51.00,360.64,,,,62.50,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,41.00,GIA 2407074571,Cloud  Pinpoint,NO,N,YES,,,,
K32760,RBC,0.30,G,VVS1,EX,EX,EX,FNT,,4.25 - 4.28 * 2.66,Gia,7406062229,,2400.00,1296.00,-46.00,388.80,,,,62.50,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.60,GIA 7406062229,Feather  Chip,NO,N,YES,,,,
K32767,RBC,0.31,I,VVS1,EX,EX,EX,STG,,4.31 - 4.33 * 2.68,Gia,1408061612,,2000.00,1000.00,-50.00,310.00,,,,62.10,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,36.00,42.50,40.60,GIA 1408061612,Cloud,NO,N,YES,,,,
K32774,RBC,0.30,K,VVS1,EX,EX,VG,No,,4.27 - 4.30 * 2.68,Gia,7406061573,,1500.00,870.00,-42.00,261.00,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.00,43.50,41.20,GIA 7406061573,Cloud  Pinpoint  Indented Natural,NO,N,YES,,,,
K32778,RBC,0.30,G,IF,EX,EX,EX,MED,,4.32 - 4.34 * 2.62,Gia,1403062325,,2600.00,1300.00,-50.00,390.00,,,,60.40,59.00,MED to STK,MED to STK,4.00,F,,NON,13.50,33.50,43.00,40.80,GIA 1403062325,Minor Details of Polish,NO,N,YES,,,,
K32819,RBC,0.36,H,VS1,EX,EX,EX,MED,,4.53 - 4.55 * 2.86,Gia,2408092161,,2000.00,1220.00,-39.00,439.20,,,,62.90,57.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2408092161,Crystal,NO,N,YES,,,,
K32857,RBC,0.30,H,SI1,EX,EX,EX,STG,,4.28 - 4.30 * 2.68,Gia,2407101182,,1600.00,880.00,-45.00,264.00,,,,62.50,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.20,GIA 2407101182,Crystal  Cloud  Feather,NO,N,YES,,,,
