Stone_NO,Shape,Weight,Color,Clarity,Cut,Polish,Symm,FlrIntens,FlrColor,FColor,FCIntens,FCOverton,Measurement,Diameter_Min,Diameter_Max,Total_Depth,Lab,LabLocation,Lab_Report_No,LabLink,Lab_Report_Date,Laser_Inscription,Treatment,Location,Total_Depth_Per,Table_Diameter_Per,GirdleName,GirdleThin_ID,GirdleThick_ID,Girdle_Per,GirdleCon,CuletSize,CuletCon,CrownHeight,CrownAngle,PavillionHeight,PavillionAngle,PairStock_No,Parcels_Stone,Comment,KeyToSymbols,Shade,StarLength,LowerHalve,Table_Inclusion,Black_Inclusion,Side_Inclusion,Open_Inclusion,Brand,HnA,Ratio,Eyeclean,Tinge,Feather_Inclusion,Milkey,Luster,Internal_Graining,Surface_Graining,Natural_Type,ExtraFacet,Fancy_Color_Description,Stone_Comment,NewArrival,StockStatus,Is_VedioExist,Is_imgExist,Is_CertyExist,Certificate_file_url,Stone_Img_url,Video_url,Lab_Report_Comment,Remarks,Control_No,LiveRAP,SaleDis,SaleRate,SaleAmt,BIS,BIC,WIS,WIC
KG-46534,ROUND,0.620,F,VVS2,EX,EX,EX,NON,,,,,5.39 - 5.43 * 3.42,5.39,5.43,3.42,GIA,,2386385471,https://www.gia.edu/report-check?reportno=2386385471,27/04/2021,GIA 2386385471,,IND,63.20,57.00,MED to STK,MED,STK,,FACETED,NONE,,15.50,35.00,44.00,41.40,,,,Needle  Pinpoint,,,,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-46534.jpg,,GIA,,,4600.0,-23.0,3542.0,2196.04,,,,
KG-46543,ROUND,0.600,E,VVS1,VG,EX,VG,MED,BLU,,,,5.28 - 5.30 * 3.39,5.28,5.30,3.39,GIA,,6385385191,https://www.gia.edu/report-check?reportno=6385385191,28/04/2021,GIA 6385385191,,IND,64.00,58.00,STK to THK,STK,THK,,FACETED,NONE,,16.00,37.50,43.00,41.00,,,,Indented Natural  Chip  Manufacturing Remnant,,,,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-46543.jpg,,GIA,,,5300.0,-38.0,3286.0,1971.6,,,,
KG-46547,ROUND,0.500,G,VVS2,VG,EX,EX,FNT,,,,,4.95 - 4.98 * 3.19,4.95,4.98,3.19,GIA,,2387385506,https://www.gia.edu/report-check?reportno=2387385506,26/04/2021,GIA 2387385506,,IND,64.20,56.00,STK to THK,STK,THK,,FACETED,NONE,,16.50,36.50,42.50,40.60,,,,Pinpoint  Cloud  Indented Natural,,,,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-46547.jpg,,GIA,,,4300.0,-35.0,2795.0,1397.5,,,,
KG-46588,ROUND,0.500,D,SI1,VG,EX,EX,STG,BLU,,,,4.95 - 4.99 * 3.20,4.95,4.99,3.20,GIA,,5383383904,https://www.gia.edu/report-check?reportno=5383383904,26/04/2021,GIA 5383383904,,IND,64.40,58.00,STK to THK,STK,THK,,FACETED,NONE,,15.50,36.50,44.00,41.40,,,,Crystal,,,,SB0,TB1,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-46588.jpg,,GIA,,,3800.0,-46.0,2052.0,1026.0,,,,
KG-46602,ROUND,0.700,G,VVS1,VG,EX,VG,NON,,,,,5.50 - 5.58 * 3.57,5.50,5.58,3.57,GIA,,7383384221,https://www.gia.edu/report-check?reportno=7383384221,27/04/2021,GIA 7383384221,,IND,64.40,60.00,STK to THK,STK,THK,,FACETED,NONE,,15.00,36.50,44.00,41.40,,,,Feather,,,,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-46602.jpg,,GIA,,,5900.0,-40.0,3540.0,2478.0,,,,
KG-46603,ROUND,0.530,G,VVS1,EX,EX,EX,NON,,,,,5.15 - 5.18 * 3.23,5.15,5.18,3.23,GIA,,7383384156,https://www.gia.edu/report-check?reportno=7383384156,26/04/2021,GIA 7383384156,,IND,62.60,57.00,MED to STK,MED,STK,,FACETED,NONE,,14.50,34.00,44.00,41.40,,,,Internal Graining  Pinpoint  Feather  Surface Graining,,,,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,BROWN  100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-46603.jpg,,GIA,,,4400.0,-26.0,3256.0,1725.68,,,,
KG-46612,ROUND,0.700,E,IF,VG,EX,EX,FNT,,,,,5.57 - 5.61 * 3.57,5.57,5.61,3.57,GIA,,6381384359,https://www.gia.edu/report-check?reportno=6381384359,23/04/2021,GIA 6381384359,,IND,63.80,58.00,STK to THK,STK,THK,,FACETED,NONE,,15.50,37.00,43.50,41.00,,,,Minor Details of Polish,,,,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-46612.jpg,,GIA,,,7400.0,-25.0,5550.0,3885.0,,,,
KG-46621,ROUND,0.600,E,VVS1,VG,EX,EX,FNT,,,,,5.26 - 5.29 * 3.40,5.26,5.29,3.40,GIA,,2386384069,https://www.gia.edu/report-check?reportno=2386384069,23/04/2021,GIA 2386384069,,IND,64.50,56.00,STK to THK,STK,THK,,FACETED,NONE,,17.50,38.50,42.00,40.20,,,,Feather  Cavity,,,,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-46621.jpg,,GIA,,,5300.0,-32.0,3604.0,2162.4,,,,
KG-47394,ROUND,0.600,D,VVS2,VG,EX,VG,NON,,,,,5.27 - 5.29 * 3.37,5.27,5.29,3.37,GIA,,1389811971,https://www.gia.edu/report-check?reportno=1389811971,26/05/2021,GIA 1389811971,,IND,63.90,59.00,STK to THK,STK,THK,,FACETED,NONE,,15.50,37.00,43.50,41.00,,,,Pinpoint  Indented Natural,,,,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47394.jpg,,GIA,,,5200.0,-33.5,3458.0,2074.8,,,,
KG-47455,ROUND,0.700,D,VS1,VG,EX,VG,NON,,,,,5.55 - 5.61 * 3.59,5.55,5.61,3.59,GIA,,6382814121,https://www.gia.edu/report-check?reportno=6382814121,26/05/2021,GIA 6382814121,,IND,64.40,56.00,MED to STK,MED,STK,,FACETED,NONE,,17.00,38.00,43.00,40.60,,,,Crystal  Feather  Needle  Pinpoint,,,,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47455.jpg,,GIA,,,6200.0,-39.5,3751.0,2625.7,,,,
KG-47460,ROUND,0.700,F,VVS1,EX,EX,VG,FNT,,,,,5.64 - 5.71 * 3.47,5.64,5.71,3.47,GIA,,1383814075,https://www.gia.edu/report-check?reportno=1383814075,26/05/2021,GIA 1383814075,,IND,61.20,60.00,MED to STK,MED,STK,,FACETED,NONE,,14.00,35.00,43.00,40.80,,,,Pinpoint  Cloud  Feather  Manufacturing Remnant,,,,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47460.jpg,,GIA,,,6400.0,-30.0,4480.0,3136.0,,,,
KG-47665,ROUND,0.500,J,VS2,EX,EX,VG,FNT,,,,,5.03 - 5.08 * 3.16,5.03,5.08,3.16,GIA,,6385815806,https://www.gia.edu/report-check?reportno=6385815806,27/05/2021,GIA 6385815806,,IND,62.50,58.00,MED to STK,MED,STK,,FACETED,NONE,,15.00,35.50,43.50,41.20,,,,Crystal,,,,SB0,TB2,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47665.jpg,,GIA,,,2600.0,-39.0,1586.0,793.0,,,,
KG-47666,ROUND,0.500,D,VS2,EX,EX,EX,VST,BLU,,,,5.07 - 5.09 * 3.18,5.07,5.09,3.18,GIA,,2386815815,https://www.gia.edu/report-check?reportno=2386815815,27/05/2021,GIA 2386815815,,IND,62.60,55.00,MED,MED,,,FACETED,NONE,,16.00,35.50,43.00,40.80,,,,Crystal  Cloud,,,,SB0,TB2,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47666.jpg,,GIA,,,4500.0,-48.0,2340.0,1170.0,,,,
KG-47702,ROUND,0.500,E,SI1,VG,EX,EX,MED,BLU,,,,5.07 - 5.10 * 3.10,5.07,5.10,3.10,GIA,,5386815562,https://www.gia.edu/report-check?reportno=5386815562,26/05/2021,GIA 5386815562,,IND,60.90,61.00,STK,STK,,,FACETED,NONE,,14.00,35.50,42.50,40.60,,,,Knot  Crystal  Feather,,,,SB1,TB1,SF0,SC0,,,0.99,,,TF2,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47702.jpg,,GIA,,,3600.0,-42.0,2088.0,1044.0,,,,
KG-47712,ROUND,0.700,I,SI2,EX,EX,VG,NON,,,,,5.61 - 5.67 * 3.54,5.61,5.67,3.54,GIA,,6382816422,https://www.gia.edu/report-check?reportno=6382816422,27/05/2021,GIA 6382816422,,IND,62.70,59.00,THN to STK,THN,STK,,FACETED,NONE,,14.50,34.50,44.50,41.60,,,,Crystal,,,,SB0,TB1,SF0,SC0,,,0.99,,,TF2,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47712.jpg,,GIA,,,3000.0,-31.5,2055.0,1438.5,,,,
KG-47753,ROUND,0.700,I,SI2,VG,EX,EX,FNT,,,,,5.54 - 5.58 * 3.57,5.54,5.58,3.57,GIA,,6381815595,https://www.gia.edu/report-check?reportno=6381815595,27/05/2021,GIA 6381815595,,IND,64.10,55.00,MED to THK,MED,THK,,FACETED,NONE,,17.00,37.50,42.50,40.40,,,,Feather  Cloud  Crystal,,,,SB0,TB2,SF1,SC0,,,0.99,,,TF1,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47753.jpg,,GIA,,,3000.0,-34.0,1980.0,1386.0,,,,
KG-47783,ROUND,0.500,D,VS2,VG,EX,VG,NON,,,,,5.04 - 5.10 * 3.14,5.04,5.10,3.14,GIA,,1388815746,https://www.gia.edu/report-check?reportno=1388815746,26/05/2021,GIA 1388815746,,IND,62.00,57.00,ETN to STK,ETN,STK,,FACETED,NONE,,15.50,35.50,43.00,40.60,,,,Feather,,,,SB0,TB0,SF0,SC0,,,0.99,,,TF1,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47783.jpg,,GIA,,,4500.0,-39.0,2745.0,1372.5,,,,
KG-47802,ROUND,0.500,E,VS1,EX,EX,VG,NON,,,,,5.04 - 5.10 * 3.11,5.04,5.10,3.11,GIA,,6382815644,https://www.gia.edu/report-check?reportno=6382815644,26/05/2021,GIA 6382815644,,IND,61.20,59.00,STK,STK,,,FACETED,NONE,,14.50,34.50,42.50,40.60,,,,Cloud  Feather  Pinpoint,,,,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47802.jpg,,GIA,,,4600.0,-33.0,3082.0,1541.0,,,,
KG-47805,ROUND,0.700,F,VS2,VG,EX,EX,FNT,,,,,5.55 - 5.59 * 3.58,5.55,5.59,3.58,GIA,,2387815691,https://www.gia.edu/report-check?reportno=2387815691,27/05/2021,GIA 2387815691,,IND,64.20,56.00,STK,STK,,,FACETED,NONE,,17.00,37.50,42.50,40.60,,,,Cloud  Crystal  Feather,,,,SB0,TB0,SF1,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47805.jpg,,GIA,,,5400.0,-36.0,3456.0,2419.2,,,,
KG-47823,ROUND,0.520,G,IF,EX,EX,EX,NON,,,,,5.16 - 5.18 * 3.21,5.16,5.18,3.21,GIA,,2386810991,https://www.gia.edu/report-check?reportno=2386810991,26/05/2021,GIA 2386810991,,IND,62.10,55.00,MED to STK,MED,STK,,FACETED,NONE,,15.00,34.00,43.00,40.80,,,,Minor Details of Polish,,,,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47823.jpg,,GIA,,,4600.0,-25.0,3450.0,1794.0,,,,
KG-47827,ROUND,0.500,F,VS2,VG,EX,EX,MED,BLU,,,,4.94 - 4.98 * 3.21,4.94,4.98,3.21,GIA,,6381812254,https://www.gia.edu/report-check?reportno=6381812254,26/05/2021,GIA 6381812254,,IND,64.60,57.00,STK to THK,STK,THK,,FACETED,NONE,,16.50,37.50,43.50,41.00,,,,Crystal  Indented Natural  Feather,,,,SB0,TB1,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47827.jpg,,GIA,,,4100.0,-35.0,2665.0,1332.5,,,,
KG-47837,ROUND,0.500,F,VS2,EX,EX,EX,MED,BLU,,,,5.06 - 5.08 * 3.17,5.06,5.08,3.17,GIA,,6381811929,https://www.gia.edu/report-check?reportno=6381811929,26/05/2021,GIA 6381811929,,IND,62.50,57.00,MED to STK,MED,STK,,FACETED,NONE,,15.00,35.00,44.00,41.40,,,,Crystal,,,,SB1,TB1,SF0,SC1,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47837.jpg,,GIA,,,4100.0,-30.0,2870.0,1435.0,,,,
KG-47848,ROUND,0.600,E,VS2,EX,EX,VG,NON,,,,,5.32 - 5.38 * 3.38,5.32,5.38,3.38,GIA,,2384814505,https://www.gia.edu/report-check?reportno=2384814505,26/05/2021,GIA 2384814505,,IND,63.10,56.00,MED to STK,MED,STK,,FACETED,NONE,,16.00,36.00,43.50,41.00,,,,Feather  Indented Natural,,,,SB0,TB0,SF1,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47848.jpg,,GIA,,,4300.0,-29.0,3053.0,1831.8,,,,
KG-47874,ROUND,0.600,E,SI2,VG,EX,EX,STG,BLU,,,,5.29 - 5.30 * 3.38,5.29,5.30,3.38,GIA,,1388815667,https://www.gia.edu/report-check?reportno=1388815667,27/05/2021,GIA 1388815667,,IND,63.80,56.00,THN to THK,THN,THK,,FACETED,NONE,,16.50,37.00,42.50,40.40,,,,Crystal,,,,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47874.jpg,,GIA,,,3000.0,-42.0,1740.0,1044.0,,,,
KG-47899,ROUND,0.600,I,VS1,EX,EX,VG,STG,BLU,,,,5.33 - 5.39 * 3.38,5.33,5.39,3.38,GIA,,6382814985,https://www.gia.edu/report-check?reportno=6382814985,27/05/2021,GIA 6382814985,,IND,63.00,57.00,THN to STK,THN,STK,,FACETED,NONE,,16.00,36.50,43.00,40.80,,,,Crystal  Indented Natural  Pinpoint,,,,SB0,TB0,SF0,SC1,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47899.jpg,,GIA,,,3400.0,-34.0,2244.0,1346.4,,,,
KG-47901,ROUND,0.700,D,VS1,VG,EX,EX,FNT,,,,,5.55 - 5.58 * 3.58,5.55,5.58,3.58,GIA,,6382815456,https://www.gia.edu/report-check?reportno=6382815456,27/05/2021,GIA 6382815456,,IND,64.30,58.00,STK to THK,STK,THK,,FACETED,NONE,,15.50,36.00,44.00,41.40,,,,Crystal  Pinpoint  Indented Natural,,,,SB0,TB1,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47901.jpg,,GIA,,,6200.0,-43.0,3534.0,2473.8,,,,
KG-47926,ROUND,0.500,D,VS1,VG,EX,VG,NON,,,,,5.07 - 5.13 * 3.10,5.07,5.13,3.10,GIA,,6381815555,https://www.gia.edu/report-check?reportno=6381815555,26/05/2021,GIA 6381815555,,IND,60.80,58.00,STK to THK,STK,THK,,FACETED,NONE,,13.00,32.00,43.50,41.00,,,,Cloud  Cavity  Indented Natural,,,,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47926.jpg,,GIA,,,4800.0,-38.0,2976.0,1488.0,,,,
KG-47955,ROUND,0.500,H,SI2,VG,EX,EX,FNT,,,,,4.97 - 5.01 * 3.20,4.97,5.01,3.20,GIA,,2386815920,https://www.gia.edu/report-check?reportno=2386815920,27/05/2021,GIA 2386815920,,IND,64.20,56.00,MED to STK,MED,STK,,FACETED,NONE,,17.00,37.50,43.00,40.80,,,,Crystal,,,,SB0,TB1,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-47955.jpg,,GIA,,,2700.0,-36.0,1728.0,864.0,,,,
KG-48049,ROUND,0.500,E,VVS1,VG,EX,VG,MED,BLU,,,,4.94 - 4.98 * 3.17,4.94,4.98,3.17,GIA,,7388831083,https://www.gia.edu/report-check?reportno=7388831083,31/05/2021,GIA 7388831083,,IND,64.00,58.00,MED to THK,MED,THK,,FACETED,NONE,,16.50,38.00,42.50,40.40,,,,Pinpoint  Indented Natural  Feather  Manufacturing Remnant,,,,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-48049.jpg,,GIA,,,5300.0,-44.0,2968.0,1484.0,,,,
KG-48469,ROUND,0.500,E,VS2,VG,EX,VG,NON,,,,,5.00 - 5.04 * 3.15,5.00,5.04,3.15,GIA,,6392012950,https://www.gia.edu/report-check?reportno=6392012950,18/06/2021,GIA 6392012950,,IND,62.80,63.00,MED to THK,MED,THK,,FACETED,NONE,,13.00,35.00,44.50,41.80,,,,Crystal  Cloud  Feather,,,,SB0,TB1,SF0,SC0,,,0.99,,,TF1,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-48469.jpg,,GIA,,,4300.0,-38.0,2666.0,1333.0,,,,
KG-48496,ROUND,0.700,F,SI2,VG,EX,EX,STG,BLU,,,,5.58 - 5.59 * 3.54,5.58,5.59,3.54,GIA,,2396012622,https://www.gia.edu/report-check?reportno=2396012622,22/06/2021,GIA 2396012622,,IND,63.30,59.00,STK to THK,STK,THK,,FACETED,NONE,,15.00,36.50,43.50,41.20,,,,Crystal,,,,SB0,TB0,SF0,SC0,,,1,,,TF1,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-48496.jpg,,GIA,,,3700.0,-45.5,2016.5,1411.55,,,,
KG-48539,ROUND,0.700,E,VS2,EX,EX,EX,MED,BLU,,,,5.65 - 5.69 * 3.55,5.65,5.69,3.55,GIA,,2397013042,https://www.gia.edu/report-check?reportno=2397013042,22/06/2021,GIA 2397013042,,IND,62.60,58.00,MED to STK,MED,STK,,FACETED,NONE,,14.50,35.00,44.00,41.40,,,,Crystal  Feather,,,,SB1,TB1,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-48539.jpg,,GIA,,,5600.0,-40.0,3360.0,2352.0,,,,
KG-48706,ROUND,0.630,H,VS1,EX,EX,EX,NON,,,,,5.48 - 5.51 * 3.42,5.48,5.51,3.42,GIA,,1397013155,https://www.gia.edu/report-check?reportno=1397013155,22/06/2021,GIA 1397013155,,IND,62.20,58.00,MED to STK,MED,STK,,FACETED,NONE,,15.00,35.50,43.50,41.20,,,,Crystal  Feather  Pinpoint,,,,SB0,TB1,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-48706.jpg,,GIA,,,4000.0,-24.0,3040.0,1915.2,,,,
KG-48708,ROUND,0.700,E,VS2,VG,EX,VG,MED,BLU,,,,5.51 - 5.57 * 3.58,5.51,5.57,3.58,GIA,,7396013110,https://www.gia.edu/report-check?reportno=7396013110,18/06/2021,GIA 7396013110,,IND,64.60,57.00,MED to THK,MED,THK,,FACETED,NONE,,17.00,38.00,43.00,40.60,,,,Crystal,,,,SB0,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-48708.jpg,,GIA,,,5600.0,-44.0,3136.0,2195.2,,,,
KG-48714,ROUND,0.520,N,VS1,EX,EX,EX,NON,,,,,5.15 - 5.17 * 3.18,5.15,5.17,3.18,GIA,,2397183774,https://www.gia.edu/report-check?reportno=2397183774,02/07/2021,GIA 2397183774,,IND,61.60,60.00,MED to STK,MED,STK,,FACETED,NONE,,13.50,33.50,44.50,41.80,,,,Crystal  Cloud  Pinpoint,,,,SB0,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-48714.jpg,,GIA,,,1700.0,-30.35,1184.06,615.71,,,,
KG-48739,ROUND,0.560,E,VS2,EX,EX,EX,MED,BLU,,,,5.31 - 5.33 * 3.26,5.31,5.33,3.26,GIA,,6392012942,https://www.gia.edu/report-check?reportno=6392012942,22/06/2021,GIA 6392012942,,IND,61.30,55.00,MED,MED,,,FACETED,NONE,,15.00,33.50,43.00,40.80,,,,Twinning Wisp  Crystal,,,,SB1,TB0,SF0,SC0,,,1,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-48739.jpg,,GIA,,,4300.0,-37.0,2709.0,1517.04,,,,
KG-48771,ROUND,0.500,I,VS2,VG,EX,EX,FNT,,,,,4.95 - 4.98 * 3.20,4.95,4.98,3.20,GIA,,5393012823,https://www.gia.edu/report-check?reportno=5393012823,22/06/2021,GIA 5393012823,,IND,64.40,57.00,THN to THK,THN,THK,,FACETED,NONE,,16.50,37.50,43.00,40.80,,,,Crystal  Cloud,,,,SB0,TB1,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-48771.jpg,,GIA,,,3200.0,-38.0,1984.0,992.0,,,,
KG-48810,ROUND,0.600,E,VS2,EX,EX,VG,NON,,,,,5.36 - 5.41 * 3.34,5.36,5.41,3.34,GIA,,6391012858,https://www.gia.edu/report-check?reportno=6391012858,22/06/2021,GIA 6391012858,,IND,62.00,58.00,MED to STK,MED,STK,,FACETED,NONE,,15.00,35.50,43.00,40.80,,,,Crystal  Feather,,,,SB1,TB1,SF1,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-48810.jpg,,GIA,,,4300.0,-29.0,3053.0,1831.8,,,,
KG-48925,ROUND,0.810,N,VS1,VG,EX,EX,NON,,,,,5.83 - 5.86 * 3.71,5.83,5.86,3.71,GIA,,6391180049,https://www.gia.edu/report-check?reportno=6391180049,05/07/2021,GIA 6391180049,,IND,63.50,56.00,STK to THK,STK,THK,,FACETED,NONE,,17.50,38.50,41.50,39.80,,,,Cloud  Crystal  Needle,,,,SB1,TB0,SF0,SC0,,,0.99,,,TF0,,,,,,,  ,NO BGM 100% EYECLEAN,26/03/2022,AVAILABLE,NO,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-48925.jpg,,GIA,,,2200.0,-33.0,1474.0,1193.94,,,,
