availability,cash_price,comments,inclusion_center,color,girdle_min, city,country,cash_discount,cert_comment,lab,fancy_color_dominant_color,fancy_color_intensity,fancy_color_overtone,cut,girdle_condition,set_matched_pair_separable,milky,pair_stock_num,parcel_stones,state,polish,treatment,fancy_color_secondary_color, culet_condition,bgm,crown_angle,laser_inscription,trade_show.,eye_clean,shade,inclusion_black,inclusion_open,camera_type,size,symmetry,measurement,ratio, meas_length,meas_width, fluor_color, meas_depth,culet_size,image_url,stock_num,pavilion_angle,Star,Lower_Halves,video_url,shape,clarity, discount_percent,price_per_carat,total_sales_price, Girdle,girdle_percent,crown_height,pavilion_depth,camera_ref,cert_url,cert_num,fluor_intensity,table_percent,depth_percent
A,,Crystal  Feather  Needle  Pinpoint,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32,GIA 6425626322,,ABOVE 85%,NONE,TBL0,NO OPEN,,0.3,EX,4.30 - 4.32 * 2.67,null,4.32,4.3,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-145786/still.jpg,15R-145786,41.8,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-145786/video.mp4,ROUND,VS1,-41.5,1404,421.2,STK,,13,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6425626322.Pdf,6425626322,FNT,57,61.9
A,,Cloud  Needle  Pinpoint,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 6422840709,,100%,NONE,TBL0,NO OPEN,,0.3,EX,4.31 - 4.34 * 2.64,null,4.34,4.31,null,2.64,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147286/still.jpg,15R-147286,40.8,45,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147286/video.mp4,ROUND,VS1,-41.5,1404,421.2,MED - STK,,14,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6422840709.Pdf,6422840709,FNT,56,61.1
A,,Crystal  Pinpoint  Indented Natural,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33,GIA 2437620824,,100%,NONE,TBL0,NO OPEN,,0.3,EX,4.34 - 4.37 * 2.60,null,4.37,4.34,null,2.6,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152029/still.jpg,15R-152029,40.8,45,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152029/video.mp4,ROUND,VS1,-41.5,1404,421.2,MED,,13.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2437620824.Pdf,2437620824,FNT,59,59.8
A,,Cloud  Indented Natural  Needle,NONE,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 1438254498,,100%,NONE,NB,NO OPEN,,0.3,EX,4.24 - 4.28 * 2.68,null,4.28,4.24,null,2.68,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150367/still.jpg,15R-150367,40.6,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150367/video.mp4,ROUND,VS1,-40.5,1428,428.4,THN - STK,,16.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1438254498.Pdf,1438254498,FNT,55,62.8
A,,Cloud  Feather,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,M0,,,,EX,,,,,33.5,GIA 6435761140,,100%,NONE,NB,NO OPEN,,0.31,EX,4.36 - 4.38 * 2.68,null,4.38,4.36,null,2.68,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153544/still.jpg,15R-153544,41,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153544/video.mp4,ROUND,VS1,-39,1464,453.84,MED,,14.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6435761140.Pdf,6435761140,NONE,56,61.4
A,,Feather  Cloud  Needle  Pinpoint,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 3435775928,,100%,NONE,NB,NO OPEN,,0.3,EX,4.30 - 4.33 * 2.67,null,4.33,4.3,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153473/still.jpg,15R-153473,40.6,45,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153473/video.mp4,ROUND,VS1,-39,1464,439.2,MED - STK,,16,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/3435775928.Pdf,3435775928,FNT,56,61.8
A,,Cloud  Crystal  Needle,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 7426352848,,100%,NONE,TBL1,NO OPEN,,0.32,EX,4.44 - 4.46 * 2.68,null,4.46,4.44,null,2.68,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-142966/still.jpg,15R-142966,41.2,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-142966/video.mp4,ROUND,VS1,-38.5,1476,472.32,MED - STK,,12.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7426352848.Pdf,7426352848,NONE,60,60.2
A,,Cloud  Needle,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 2436775827,,100%,NONE,NB,NO OPEN,,0.3,VG,4.24 - 4.29 * 2.67,null,4.29,4.24,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153762/still.jpg,15R-153762,40.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153762/video.mp4,ROUND,VS1,-38.5,1476,442.8,THN - STK,,16,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2436775827.Pdf,2436775827,NONE,56,62.7
A,,Cloud  Needle  Pinpoint,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33.5,GIA 6432258317,,100%,NONE,TBL0,NO OPEN,,0.32,EX,4.41 - 4.44 * 2.76,null,4.44,4.41,null,2.76,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150139/still.jpg,15R-150139,41.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150139/video.mp4,ROUND,VS1,-38,1488,476.16,MED - STK,,14.5,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6432258317.Pdf,6432258317,NONE,56,62.3
A,,Needle  Cloud  Pinpoint,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34.5,GIA 1433578186,,ABOVE 85%,NONE,TBL0,NO OPEN,,0.32,EX,4.40 - 4.44 * 2.69,null,4.44,4.4,null,2.69,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151777/still.jpg,15R-151777,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151777/video.mp4,ROUND,VS1,-37.5,1500,480,MED - STK,,13.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1433578186.Pdf,1433578186,NONE,61,60.7
A,,Cloud  Crystal  Feather  Needle,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33.5,GIA 7436701149,,100%,NONE,TBL0,NO OPEN,,0.3,EX,4.27 - 4.30 * 2.66,null,4.3,4.27,null,2.66,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152611/still.jpg,15R-152611,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152611/video.mp4,ROUND,VS1,-37.5,1500,450,MED - STK,,13.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7436701149.Pdf,7436701149,NONE,59,62.2
A,,Cloud  Crystal  Feather  Pinpoint,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 5433745936,,100%,NONE,NB,NO OPEN,,0.3,EX,4.24 - 4.28 * 2.68,null,4.28,4.24,null,2.68,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153365/still.jpg,15R-153365,41,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153365/video.mp4,ROUND,VS1,-36.5,1524,457.2,MED - STK,,16,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/5433745936.Pdf,5433745936,NONE,57,62.9
A,,Crystal  Needle  Pinpoint,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34.5,GIA 1438754298,,100%,NONE,TBL0,NO OPEN,,0.3,EX,4.24 - 4.28 * 2.69,null,4.28,4.24,null,2.69,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153481/still.jpg,15R-153481,41.6,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153481/video.mp4,ROUND,VS1,-36.5,1524,457.2,MED - STK,,14.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1438754298.Pdf,1438754298,NONE,57,63.2
A,,Feather  Internal Graining  Cloud,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 6411057959,,100%,NONE,NB,NO OPEN,,0.36,VG,4.54 - 4.56 * 2.80,null,4.56,4.54,null,2.8,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-131680/still.jpg,15R-131680,40.6,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-131680/video.mp4,ROUND,VS1,-34,1584,570.24,MED - STK,,15,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6411057959.Pdf,6411057959,NONE,59,61.5
A,,Cloud,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,VG,,,,,35,GIA 2417370303,,100%,NONE,NB,NO OPEN,,0.36,EX,4.52 - 4.54 * 2.84,null,4.54,4.52,null,2.84,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21425/still.jpg,15B-21425,40.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21425/video.mp4,ROUND,VS1,-33,1608,578.88,MED - STK,,null,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2417370303.Pdf,2417370303,NONE,55,62.6
A,,Cloud,CW2,F,,,INDIA,,null,GIA,null,null,null,EX,,,M1,,,,EX,,,,,34.5,GIA 7416875216,,ABOVE 85%,BRN1,NB,NO OPEN,,0.34,EX,4.42 - 4.45 * 2.80,null,4.45,4.42,null,2.8,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-139568/still.jpg,15R-139568,41.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-139568/video.mp4,ROUND,VS2,-41.5,1345.5,457.47,MED - STK,,15,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7416875216.Pdf,7416875216,NONE,57,63
A,,Crystal,NONE,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32,GIA 1425920991,,100%,NONE,NB,NO OPEN,,0.3,EX,4.35 - 4.38 * 2.62,null,4.38,4.35,null,2.62,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148129/still.jpg,15R-148129,41,45,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148129/video.mp4,ROUND,VS2,-40.5,1368.5,410.55,MED - STK,,13.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1425920991.Pdf,1425920991,FNT,57,60.1
A,,Crystal  Feather,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 7438577936,,100%,NONE,NB,NO OPEN,,0.3,EX,4.27 - 4.30 * 2.67,null,4.3,4.27,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151713/still.jpg,15R-151713,40.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151713/video.mp4,ROUND,VS2,-40,1380,414,MED - STK,,16,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7438577936.Pdf,7438577936,FNT,57,62.3
A,,Cloud  Crystal,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,M1,,,,EX,,,,,35.5,GIA 2427859877,,ABOVE 85%,NONE,NB,NO OPEN,,0.32,EX,4.38 - 4.39 * 2.74,null,4.39,4.38,null,2.74,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147631/still.jpg,15R-147631,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147631/video.mp4,ROUND,VS2,-39.5,1391.5,445.28,MED,,16,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2427859877.Pdf,2427859877,NONE,55,62.6
A,,Feather  Manufacturing Remnant,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,VG,,,,,34.5,GIA 7433744528,,100%,BRN1,NB,NO OPEN,,0.3,VG,4.31 - 4.34 * 2.64,null,4.34,4.31,null,2.64,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153186/still.jpg,15R-153186,40.8,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153186/video.mp4,ROUND,VS2,-39.5,1391.5,417.45,THN - MED,,15,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7433744528.Pdf,7433744528,NONE,56,61.1
A,,Crystal  Feather  Cloud,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 2437302533,,100%,NONE,TBL1,NO OPEN,,0.32,EX,4.35 - 4.37 * 2.72,null,4.37,4.35,null,2.72,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150535/still.jpg,15R-150535,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150535/video.mp4,ROUND,VS2,-38.5,1414.5,452.64,STK,,15.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2437302533.Pdf,2437302533,NONE,57,62.3
A,,Crystal  Indented Natural,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 1433760593,,ABOVE 85%,NONE,TBL1,NO OPEN,,0.3,EX,4.25 - 4.28 * 2.67,null,4.28,4.25,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153613/still.jpg,15R-153613,41,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153613/video.mp4,ROUND,VS2,-38,1426,427.8,MED - STK,,15.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1433760593.Pdf,1433760593,NONE,57,62.6
A,,Crystal  Cloud,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34.5,GIA 5426865568,,ABOVE 85%,NONE,TBL1,NO OPEN,,0.31,EX,4.29 - 4.31 * 2.72,null,4.31,4.29,null,2.72,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147519/still.jpg,15R-147519,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147519/video.mp4,ROUND,VS2,-37.5,1437.5,445.63,MED - STK,,14.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/5426865568.Pdf,5426865568,NONE,58,63.2
A,,Feather  Crystal  Cavity,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 2436752874,,100%,NONE,TBL0,NO OPEN,,0.3,EX,4.29 - 4.32 * 2.64,null,4.32,4.29,null,2.64,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153406/still.jpg,15R-153406,41,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153406/video.mp4,ROUND,VS2,-37.5,1437.5,431.25,STK,,14,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2436752874.Pdf,2436752874,NONE,57,61.3
A,,Cloud  Crystal,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 2436752839,,100%,NONE,TBL0,NO OPEN,,0.32,EX,4.34 - 4.37 * 2.72,null,4.37,4.34,null,2.72,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153452/still.jpg,15R-153452,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153452/video.mp4,ROUND,VS2,-37.5,1437.5,460,MED - STK,,15.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2436752839.Pdf,2436752839,NONE,57,62.5
A,,Crystal,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 1395978309,,100%,NONE,TBL1,NO OPEN,,0.3,EX,4.26 - 4.29 * 2.68,null,4.29,4.26,null,2.68,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-127733/still.jpg,15R-127733,40.6,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-127733/video.mp4,ROUND,VS2,-37,1449,434.7,MED - STK,,16.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1395978309.Pdf,1395978309,NONE,55,62.8
A,,Cloud  Feather  Crystal,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32,GIA 7433666681,,ABOVE 85%,NONE,TBL1,NO OPEN,,0.3,EX,4.31 - 4.35 * 2.65,null,4.35,4.31,null,2.65,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152506/still.jpg,15R-152506,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152506/video.mp4,ROUND,VS2,-37,1449,434.7,MED - STK,,12.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7433666681.Pdf,7433666681,NONE,59,61.3
A,,Crystal  Cloud  Needle,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 7438691012,,ABOVE 85%,NONE,TBL1,NO OPEN,,0.3,EX,4.30 - 4.34 * 2.65,null,4.34,4.3,null,2.65,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152170/still.jpg,15R-152170,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152170/video.mp4,ROUND,VS2,-37,1449,434.7,MED - STK,,13,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7438691012.Pdf,7438691012,NONE,59,61.5
A,,Crystal,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33,GIA 1435692260,,ABOVE 85%,NONE,TBL1,NO OPEN,,0.3,EX,4.29 - 4.32 * 2.67,null,4.32,4.29,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152176/still.jpg,15R-152176,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152176/video.mp4,ROUND,VS2,-37,1449,434.7,THN - STK,,13.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1435692260.Pdf,1435692260,NONE,59,62.1
A,,Crystal  Feather,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33,GIA 6422628084,,100%,NONE,TBL1,NO OPEN,,0.3,EX,4.32 - 4.35 * 2.61,null,4.35,4.32,null,2.61,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-145617/still.jpg,15R-145617,40.8,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-145617/video.mp4,ROUND,VS2,-36.5,1460.5,438.15,MED - STK,,13.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6422628084.Pdf,6422628084,NONE,59,60.3
A,,Feather  Crystal,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33.5,GIA 6432691457,,ABOVE 85%,NONE,TBL1,NO OPEN,,0.3,EX,4.30 - 4.33 * 2.66,null,4.33,4.3,null,2.66,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152861/still.jpg,15R-152861,41.6,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152861/video.mp4,ROUND,VS2,-36.5,1460.5,438.15,MED - STK,,13.5,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6432691457.Pdf,6432691457,NONE,59,61.6
A,,Cloud,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,31.5,GIA 6435715792,,100%,NONE,NB,NO OPEN,,0.3,EX,4.35 - 4.38 * 2.59,null,4.38,4.35,null,2.59,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153038/still.jpg,15R-153038,41,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153038/video.mp4,ROUND,VS2,-36,1472,441.6,THN - MED,,12.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6435715792.Pdf,6435715792,NONE,59,59.3
A,,Cloud  Crystal  Feather,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35,GIA 2437027325,,ABOVE 85%,NONE,TBL1,NO OPEN,,0.36,EX,4.55 - 4.57 * 2.87,null,4.57,4.55,null,2.87,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148509/still.jpg,15R-148509,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148509/video.mp4,ROUND,VS2,-34,1518,546.48,MED - STK,,16,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2437027325.Pdf,2437027325,NONE,55,62.9
A,,Feather,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 6405395093,,100%,NONE,NB,NO OPEN,,0.37,EX,4.57 - 4.58 * 2.88,null,4.58,4.57,null,2.88,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-130781/still.jpg,15R-130781,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-130781/video.mp4,ROUND,VS2,-32,1564,578.68,MED - STK,,16.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6405395093.Pdf,6405395093,FNT,55,62.9
A,,Cloud  Crystal,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34,GIA 7418095668,,100%,NONE,NB,NO OPEN,,0.35,EX,4.50 - 4.52 * 2.83,null,4.52,4.5,null,2.83,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-136386/still.jpg,15R-136386,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-136386/video.mp4,ROUND,VS2,-32,1564,547.4,MED - STK,,14.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7418095668.Pdf,7418095668,FNT,58,62.7
A,,Feather,CW1,F,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 7436317514,,100%,NONE,NB,NO OPEN,,0.35,EX,4.52 - 4.55 * 2.79,null,4.55,4.52,null,2.79,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150669/still.jpg,15R-150669,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150669/video.mp4,ROUND,VS2,-32,1564,547.4,MED,,15.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7436317514.Pdf,7436317514,NONE,57,61.6
A,,Crystal,CW1,F,,,INDIA,,null,GIA,null,null,null,VG,,,NONE,,,,VG,,,,,31.5,GIA 2436564364,,100%,NONE,TBL0,NO OPEN,,0.3,VG,4.27 - 4.33 * 2.65,null,4.33,4.27,null,2.65,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151670/still.jpg,15R-151670,41.8,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151670/video.mp4,ROUND,SI1,-44.5,1165.5,349.65,VTN - STK,,12.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2436564364.Pdf,2436564364,NONE,60,61.6
A,,Crystal,CW1,F,,,HONGKONG,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35,GIA 2407266420,,100%,NONE,TBL2,NO OPEN,,0.33,EX,4.39 - 4.41 * 2.76,null,4.41,4.39,null,2.76,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-129711/still.jpg,15R-129711,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-129711/video.mp4,ROUND,SI1,-42.5,1207.5,398.48,STK,,15.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2407266420.Pdf,2407266420,NONE,56,62.8
A,,Feather  Crystal  Cloud,CW1,F,,,HONGKONG,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 1423846993,,ABOVE 85%,NONE,TBL1,SMALL TABLE OPEN,,0.3,EX,4.25 - 4.28 * 2.67,null,4.28,4.25,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147430/still.jpg,15R-147430,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147430/video.mp4,ROUND,SI1,-40,1260,378,MED - STK,,15.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1423846993.Pdf,1423846993,NONE,57,62.5
