Stock_No,Shape,Weight,Color,Clarity,Cut_Grade,Polish,Symmetry,Fluorescence_Intensity,Fluorescence_Color,Measurements,Lab,Certificate,Treatment,Rapa_Rate,Rate,Discount_x0025_,Amount,Fancy_Color,Fancy_Color_Intensity,Fancy_Color_Overtone,Depth_x0025_,Table_x0025_,Girdle_Thin,Girdle_Thick,Girdle_x0025_,Girdle_Condition,Culet_Size,Culet_Condition,Crown_Height,Crown_Angle,Pavilion_Depth,Pavilion_Angle,Laser_Inscription,Key_To_Symbol,Milky,Tinge,EyeClean,Comment,ImageLink,VideoLink,CertifateLink
K35699,RBC,0.30,G,VS2,VG,EX,EX,No,,4.19 - 4.21 * 2.69,Gia,2416354841,,2100.00,1470.00,-30.00,441.00,,,,64.00,58.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.50,43.00,40.60,GIA 2416354841,Feather,NO,N,YES,,,,
K35700,RBC,0.30,J,SI2,EX,EX,EX,No,,4.24 - 4.27 * 2.67,Gia,2417354774,,1300.00,1001.00,-23.00,300.30,,,,62.70,56.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 2417354774,Feather,NO,N,YES,,,,
K35701,RBC,0.30,D,SI1,EX,EX,EX,No,,4.30 - 4.33 * 2.64,Gia,6415354826,,2200.00,1606.00,-27.00,481.80,,,,61.20,60.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.00,40.80,GIA 6415354826,Cloud  Crystal  Feather,NO,N,YES,,,,
K35702,RBC,0.34,H,VVS1,EX,EX,EX,No,,4.44 - 4.46 * 2.80,Gia,2417354788,,2300.00,1633.00,-29.00,555.22,,,,62.80,58.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2417354788,Pinpoint  Surface Graining,NO,N,YES,,,,
K35703,RBC,0.33,H,VS1,EX,EX,EX,No,,4.43 - 4.45 * 2.77,Gia,6412354798,,2100.00,1596.00,-24.00,526.68,,,,62.30,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.50,41.60,GIA 6412354798,Crystal  Feather  Pinpoint,NO,N,YES,,,,
K35704,RBC,0.30,D,SI1,VG,EX,EX,FNT,,4.37 - 4.39 * 2.55,Gia,7412354809,,2200.00,1408.00,-36.00,422.40,,,,58.10,61.00,MED to STK,MED to STK,3.50,F,,NON,12.50,32.50,42.00,40.40,GIA 7412354809,Twinning Wisp  Feather,NO,N,YES,,,,
K35705,RBC,0.30,F,SI2,EX,EX,VG,No,,4.27 - 4.31 * 2.64,Gia,1413354758,,1700.00,1224.00,-28.00,367.20,,,,61.50,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.00,40.80,GIA 1413354758,Crystal,NO,N,YES,,,,
K35706,RBC,0.31,D,VS2,EX,EX,EX,No,,4.31 - 4.32 * 2.72,Gia,6415354728,,2400.00,1656.00,-31.00,513.36,,,,62.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6415354728,Feather,NO,N,YES,,,,
K35707,RBC,0.31,G,VS1,EX,EX,EX,No,,4.31 - 4.34 * 2.72,Gia,2416354706,,2200.00,1650.00,-25.00,511.50,,,,62.80,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.00,44.00,41.60,GIA 2416354706,Crystal  Cloud  Needle,NO,N,YES,,,,
K35708,RBC,0.36,G,SI1,EX,EX,EX,No,,4.54 - 4.56 * 2.86,Gia,7411354687,,1900.00,1425.00,-25.00,513.00,,,,62.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 7411354687,Crystal  Cloud  Feather,NO,N,YES,,,,
K35709,RBC,0.30,D,VVS1,EX,VG,VG,No,,4.26 - 4.28 * 2.66,Gia,7418353972,,3000.00,1830.00,-39.00,549.00,,,,62.20,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,42.50,40.60,GIA 7418353972,Pinpoint  Indented Natural  Feather  Manufacturing Remnant,NO,N,YES,,,,
K35711,RBC,0.30,F,VS2,EX,EX,EX,FNT,,4.26 - 4.28 * 2.67,Gia,6412353923,,2200.00,1474.00,-33.00,442.20,,,,62.50,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 6412353923,Crystal  Feather,NO,N,YES,,,,
K35714,RBC,0.30,J,VS2,EX,EX,VG,No,,4.28 - 4.30 * 2.64,Gia,6415353867,,1600.00,1216.00,-24.00,364.80,,,,61.50,61.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,43.50,41.20,GIA 6415353867,Needle  Feather,NO,N,YES,,,,
K35715,RBC,0.31,I,VVS2,EX,EX,EX,No,,4.33 - 4.34 * 2.66,Gia,2414353853,,2100.00,1554.00,-26.00,481.74,,,,61.30,61.00,MED to STK,MED to STK,4.00,F,,NON,13.50,34.50,44.00,41.40,GIA 2414353853,Cloud  Feather  Pinpoint,NO,N,YES,,,,
K35716,RBC,0.35,H,VVS2,EX,EX,EX,No,,4.48 - 4.50 * 2.81,Gia,7416353838,,2200.00,1628.00,-26.00,569.80,,,,62.60,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.00,43.00,41.00,GIA 7416353838,Pinpoint  Feather  Cloud,NO,N,YES,,,,
K35717,RBC,0.32,H,VVS1,EX,EX,EX,FNT,,4.38 - 4.41 * 2.71,Gia,7411353824,,2300.00,1587.00,-31.00,507.84,,,,61.60,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.00,GIA 7411353824,Feather,NO,N,YES,,,,
K35718,RBC,0.35,G,VVS1,EX,EX,EX,FNT,,4.48 - 4.51 * 2.81,Gia,6415353781,,2500.00,1725.00,-31.00,603.75,,,,62.60,57.00,STK,STK,4.00,F,,NON,15.00,35.00,43.50,41.20,GIA 6415353781,Pinpoint,NO,N,YES,,,,
K35719,RBC,0.30,I,IF,EX,EX,EX,No,,4.28 - 4.31 * 2.64,Gia,7411355340,,2300.00,1541.00,-33.00,462.30,,,,61.40,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,33.50,44.00,41.40,GIA 7411355340,Minor Details of Polish,NO,N,YES,,,,
K35720,RBC,0.37,F,VS1,EX,VG,EX,No,,4.57 - 4.60 * 2.85,Gia,2418355315,,2300.00,1656.00,-28.00,612.72,,,,62.20,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,41.00,GIA 2418355315,Cloud  Feather  Needle,NO,N,YES,,,,
K35721,RBC,0.31,H,VS1,EX,VG,EX,No,,4.36 - 4.37 * 2.64,Gia,5416355300,,2100.00,1575.00,-25.00,488.25,,,,60.60,58.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,42.50,40.60,GIA 5416355300,Cloud,NO,N,YES,,,,
K35722,RBC,0.30,G,VS2,VG,EX,EX,No,,4.16 - 4.19 * 2.70,Gia,5413355279,,2100.00,1491.00,-29.00,447.30,,,,64.60,56.00,STK to THK,STK to THK,5.00,F,,NON,17.50,38.50,42.00,40.00,GIA 5413355279,Crystal  Feather  Needle,NO,N,YES,,,,
K35723,RBC,0.30,F,SI2,EX,EX,EX,No,,4.29 - 4.31 * 2.68,Gia,1418355147,,1700.00,1258.00,-26.00,377.40,,,,62.30,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.00,41.60,GIA 1418355147,Feather,NO,N,YES,,,,
K35724,RBC,0.30,E,VVS2,EX,EX,EX,No,,4.26 - 4.29 * 2.67,Gia,5413355133,,2600.00,1794.00,-31.00,538.20,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,41.00,GIA 5413355133,Pinpoint,NO,N,YES,,,,
K35726,RBC,0.31,G,VS2,EX,EX,EX,VST,,4.36 - 4.38 * 2.65,Gia,1419354797,,2100.00,1302.00,-38.00,403.62,,,,60.60,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,34.50,43.00,40.80,GIA 1419354797,Cloud  Feather,NO,N,YES,,,,
K35727,RBC,0.30,K,SI1,EX,EX,EX,No,,4.24 - 4.28 * 2.67,Gia,7416354808,,1300.00,1027.00,-21.00,308.10,,,,62.70,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 7416354808,Crystal  Feather,NO,N,YES,,,,
K35728,RBC,0.31,H,VVS1,EX,EX,EX,No,,4.30 - 4.32 * 2.70,Gia,2416354896,,2300.00,1656.00,-28.00,513.36,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 2416354896,Cloud  Feather,NO,N,YES,,,,
K35729,RBC,0.30,L,SI2,EX,EX,VG,No,,4.24 - 4.30 * 2.65,Gia,7416350898,,900.00,684.00,-24.00,205.20,,,,62.20,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,36.00,42.50,40.60,GIA 7416350898,Feather,NO,N,YES,,,,
K35731,RBC,0.32,I,VVS1,EX,EX,EX,MED,,4.35 - 4.39 * 2.76,Gia,6412422254,,2200.00,1474.00,-33.00,471.68,,,,63.00,57.00,STK,STK,4.00,F,,NON,14.50,34.50,44.00,41.60,GIA 6412422254,Pinpoint  Feather,NO,N,YES,,,,
K35732,RBC,0.30,D,VS2,EX,EX,EX,No,,4.26 - 4.28 * 2.69,Gia,6411422242,,2400.00,1656.00,-31.00,496.80,,,,62.90,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,44.50,41.60,GIA 6411422242,Feather  Crystal,NO,N,YES,,,,
K35735,RBC,0.30,E,SI2,EX,EX,EX,FNT,,4.29 - 4.31 * 2.63,Gia,2414424371,,1800.00,1242.00,-31.00,372.60,,,,61.20,59.00,STK,STK,4.00,F,,NON,14.50,34.50,43.00,40.80,GIA 2414424371,Crystal  Feather,NO,N,YES,,,,
K35736,RBC,0.32,G,SI2,EX,EX,EX,FNT,,4.34 - 4.35 * 2.72,Gia,2417424359,,1600.00,1152.00,-28.00,368.64,,,,62.70,57.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 2417424359,Twinning Wisp  Feather,NO,N,YES,,,,
K35737,RBC,0.30,D,VS1,EX,EX,EX,FNT,,4.30 - 4.32 * 2.67,Gia,7418424333,,2600.00,1612.00,-38.00,483.60,,,,61.80,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,40.60,GIA 7418424333,Feather  Needle  Pinpoint,NO,N,YES,,,,
K35738,RBC,0.31,E,VS1,EX,EX,EX,No,,4.31 - 4.33 * 2.69,Gia,1415423226,,2400.00,1704.00,-29.00,528.24,,,,62.30,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 1415423226,Cloud  Pinpoint,NO,N,YES,,,,
K35739,RBC,0.30,I,SI1,EX,EX,EX,FNT,,4.33 - 4.36 * 2.60,Gia,1415423210,,1600.00,1184.00,-26.00,355.20,,,,59.80,60.00,MED to STK,MED to STK,3.50,F,,NON,13.00,32.50,43.00,41.00,GIA 1415423210,Crystal  Feather,NO,N,YES,,,,
K35740,RBC,0.35,H,VS1,EX,EX,EX,FNT,,4.52 - 4.53 * 2.83,Gia,3415423196,,2100.00,1554.00,-26.00,543.90,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.20,GIA 3415423196,Crystal  Needle  Pinpoint,NO,N,YES,,,,
K35741,RBC,0.33,H,VS1,EX,EX,EX,No,,4.39 - 4.42 * 2.76,Gia,2417423183,,2100.00,1596.00,-24.00,526.68,,,,62.70,58.00,STK,STK,4.00,F,,NON,15.00,35.50,43.50,41.20,GIA 2417423183,Crystal  Needle  Cloud,NO,N,YES,,,,
K35742,RBC,0.30,D,SI1,EX,EX,EX,No,,4.29 - 4.30 * 2.63,Gia,3415423171,,2200.00,1606.00,-27.00,481.80,,,,61.20,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.00,40.60,GIA 3415423171,Feather,NO,N,YES,,,,
K35743,RBC,0.30,I,VS2,EX,EX,EX,FNT,,4.34 - 4.35 * 2.62,Gia,1419425268,,1900.00,1387.00,-27.00,416.10,,,,60.30,59.00,MED to STK,MED to STK,4.00,F,,NON,13.50,33.00,43.00,40.80,GIA 1419425268,Feather  Crystal,NO,N,YES,,,,
K35745,RBC,0.30,I,VS2,EX,EX,EX,No,,4.25 - 4.28 * 2.67,Gia,5416425212,,1900.00,1368.00,-28.00,410.40,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 5416425212,Crystal  Needle  Feather,NO,,YES,,,,
K35746,RBC,0.30,H,VS2,EX,EX,VG,FNT,,4.26 - 4.30 * 2.65,Gia,2416425199,,2000.00,1400.00,-30.00,420.00,,,,62.00,56.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.00,43.00,40.80,GIA 2416425199,Crystal  Cloud,NO,N,YES,,,,
K35747,RBC,0.30,I,VS2,VG,EX,VG,FNT,,4.19 - 4.23 * 2.65,Gia,2418425182,,1900.00,1330.00,-30.00,399.00,,,,62.90,60.00,STK to THK,STK to THK,5.00,F,,NON,15.00,37.00,42.50,40.60,GIA 2418425182,Feather  Crystal,NO,N,YES,,,,
K35748,RBC,0.30,F,VS2,EX,EX,EX,FNT,,4.31 - 4.32 * 2.64,Gia,2418425169,,2200.00,1474.00,-33.00,442.20,,,,61.10,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,43.00,41.00,GIA 2418425169,Crystal  Feather,NO,N,YES,,,,
K35750,RBC,0.30,G,SI1,EX,EX,VG,No,,4.27 - 4.31 * 2.62,Gia,2414425151,,1900.00,1349.00,-29.00,404.70,,,,61.10,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,43.00,40.80,GIA 2414425151,Crystal  Feather,NO,N,YES,,,,
K35751,RBC,0.31,G,VS2,EX,EX,EX,No,,4.31 - 4.33 * 2.67,Gia,1413425112,,2100.00,1575.00,-25.00,488.25,,,,61.90,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,43.50,41.20,GIA 1413425112,Crystal  Feather,NO,N,YES,,,,
K35752,RBC,0.31,G,SI1,EX,EX,EX,No,,4.34 - 4.36 * 2.70,Gia,5416425094,,1900.00,1387.00,-27.00,429.97,,,,62.10,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 5416425094,Crystal  Cloud  Feather,NO,N,YES,,,,
K35754,RBC,0.36,G,VS2,EX,EX,EX,No,,4.52 - 4.54 * 2.84,Gia,1419423161,,2100.00,1575.00,-25.00,567.00,,,,62.70,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 1419423161,Cloud  Crystal  Feather,NO,,YES,,,,
K35755,RBC,0.30,H,VS2,EX,EX,EX,FNT,,4.27 - 4.30 * 2.67,Gia,2416423148,,2000.00,1460.00,-27.00,438.00,,,,62.20,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 2416423148,Feather,NO,N,YES,,,,
K35756,RBC,0.30,F,VS2,EX,EX,EX,No,,4.34 - 4.36 * 2.64,Gia,2417423132,,2200.00,1562.00,-29.00,468.60,,,,60.70,61.00,MED,MED,3.50,F,,NON,13.00,33.00,44.50,41.80,GIA 2417423132,Crystal  Feather  Needle,NO,N,YES,,,,
K35757,RBC,0.31,H,VS1,EX,EX,EX,No,,4.31 - 4.32 * 2.71,Gia,1415423119,,2100.00,1617.00,-23.00,501.27,,,,62.80,58.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 1415423119,Crystal  Cloud  Needle,NO,N,YES,,,,
K35758,RBC,0.30,K,VS2,EX,EX,EX,STG,,4.26 - 4.28 * 2.66,Gia,2417423104,,1400.00,924.00,-34.00,277.20,,,,62.20,57.00,STK,STK,4.00,F,,NON,15.50,35.50,42.50,40.60,GIA 2417423104,Feather,NO,N,YES,,,,
K35759,RBC,0.31,H,VS2,EX,EX,EX,No,,4.31 - 4.34 * 2.71,Gia,6411423089,,2000.00,1520.00,-24.00,471.20,,,,62.70,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6411423089,Crystal  Feather  Cloud,NO,N,YES,,,,
K35760,RBC,0.33,G,VS2,EX,EX,EX,No,,4.39 - 4.41 * 2.75,Gia,7418423070,,2100.00,1554.00,-26.00,512.82,,,,62.50,57.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 7418423070,Crystal  Cloud  Feather,NO,N,YES,,,,
K35761,RBC,0.32,E,VVS2,EX,EX,EX,No,,4.36 - 4.39 * 2.72,Gia,2417423051,,2600.00,1794.00,-31.00,574.08,,,,62.30,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,44.00,41.60,GIA 2417423051,Needle  Cloud  Pinpoint,NO,N,YES,,,,
K35762,RBC,0.36,D,VS1,EX,EX,EX,FNT,,4.51 - 4.53 * 2.84,Gia,6411423018,,2600.00,1820.00,-30.00,655.20,,,,62.80,58.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6411423018,Crystal  Needle  Feather  Pinpoint,NO,N,YES,,,,
K35764,RBC,0.30,G,VS2,EX,EX,EX,No,,4.25 - 4.28 * 2.68,Gia,1417422069,,2100.00,1575.00,-25.00,472.50,,,,62.70,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 1417422069,Feather  Crystal,NO,N,YES,,,,
K35766,RBC,0.35,I,VS2,EX,EX,EX,No,,4.54 - 4.57 * 2.78,Gia,6411422046,,1900.00,1444.00,-24.00,505.40,,,,61.10,56.00,MED to STK,MED to STK,4.00,F,,NON,14.50,33.00,43.00,40.80,GIA 6411422046,Feather  Needle  Cloud,NO,N,YES,,,,
K35767,RBC,0.32,F,VS2,EX,EX,EX,No,,4.37 - 4.39 * 2.75,Gia,1418422038,,2200.00,1562.00,-29.00,499.84,,,,62.80,57.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 1418422038,Cloud  Crystal,NO,N,YES,,,,
K35768,RBC,0.31,G,VS2,EX,EX,EX,No,,4.31 - 4.35 * 2.71,Gia,6412422033,,2100.00,1575.00,-25.00,488.25,,,,62.60,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 6412422033,Crystal  Cloud,NO,N,YES,,,,
K35769,RBC,0.36,H,SI2,EX,EX,EX,MED,,4.52 - 4.54 * 2.84,Gia,1415422019,,1500.00,1005.00,-33.00,361.80,,,,62.80,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1415422019,Twinning Wisp  Feather,NO,,YES,,,,
K35771,RBC,0.31,D,VS2,EX,EX,EX,No,,4.31 - 4.33 * 2.65,Gia,1418422007,,2400.00,1656.00,-31.00,513.36,,,,61.40,59.00,STK,STK,4.00,F,,NON,14.50,35.00,42.50,40.60,GIA 1418422007,Crystal  Cloud,NO,N,YES,,,,
K35772,RBC,0.31,G,VS2,EX,EX,EX,No,,4.31 - 4.34 * 2.66,Gia,1415421998,,2100.00,1575.00,-25.00,488.25,,,,61.60,61.00,MED to STK,MED to STK,4.00,F,,NON,13.50,35.00,43.50,41.20,GIA 1415421998,Crystal  Cloud,NO,N,YES,,,,
K35773,RBC,0.33,D,IF,EX,EX,EX,No,,4.40 - 4.43 * 2.76,Gia,1419421974,,3800.00,2394.00,-37.00,790.02,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,41.00,GIA 1419421974,Surface Graining  Natural  Minor Details of Polish,NO,N,YES,,,,
K35774,RBC,0.31,F,VVS2,EX,EX,EX,No,,4.31 - 4.33 * 2.70,Gia,2414426333,,2500.00,1750.00,-30.00,542.50,,,,62.40,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 2414426333,Cloud  Feather  Pinpoint,NO,N,YES,,,,
K35775,RBC,0.31,G,VS2,EX,EX,EX,No,,4.34 - 4.36 * 2.65,Gia,7413426315,,2100.00,1554.00,-26.00,481.74,,,,60.80,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,42.50,40.60,GIA 7413426315,Cloud  Feather  Crystal,NO,N,YES,,,,
K35776,RBC,0.30,K,VS1,EX,EX,EX,No,,4.28 - 4.31 * 2.69,Gia,5416426291,,1500.00,1140.00,-24.00,342.00,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 5416426291,Feather  Pinpoint,NO,N,YES,,,,
K35777,RBC,0.31,F,VS2,EX,EX,EX,No,,4.36 - 4.37 * 2.64,Gia,1417426287,,2200.00,1562.00,-29.00,484.22,,,,60.60,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,34.50,43.00,40.80,GIA 1417426287,Feather  Crystal  Cloud,NO,N,YES,,,,
K35778,RBC,0.30,F,SI2,EX,EX,EX,No,,4.29 - 4.30 * 2.64,Gia,6411426268,,1700.00,1258.00,-26.00,377.40,,,,61.50,59.00,STK,STK,4.00,F,,NON,14.50,35.50,43.00,40.60,GIA 6411426268,Feather,NO,N,YES,,,,
K35784,RBC,0.31,G,VS2,EX,EX,EX,No,,4.33 - 4.36 * 2.68,Gia,7418422220,,2100.00,1575.00,-25.00,488.25,,,,61.60,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,44.00,41.40,GIA 7418422220,Cloud,NO,N,YES,,,,
K35785,RBC,0.32,H,VVS2,EX,EX,EX,MED,,4.36 - 4.37 * 2.72,Gia,2417422205,,2200.00,1430.00,-35.00,457.60,,,,62.40,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 2417422205,Cloud  Pinpoint  Feather,NO,N,YES,,,,
K35786,RBC,0.31,D,VS2,EX,EX,EX,No,,4.31 - 4.34 * 2.66,Gia,6412422200,,2400.00,1656.00,-31.00,513.36,,,,61.40,60.00,STK,STK,4.00,F,,NON,14.50,35.50,43.00,40.80,GIA 6412422200,Cloud,NO,N,YES,,,,
K35787,RBC,0.30,H,VS1,EX,EX,EX,No,,4.26 - 4.28 * 2.68,Gia,1419422183,,2100.00,1617.00,-23.00,485.10,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 1419422183,Crystal  Pinpoint,NO,N,YES,,,,
K35789,RBC,0.32,E,VS1,EX,EX,EX,No,,4.40 - 4.41 * 2.73,Gia,1415422148,,2400.00,1704.00,-29.00,545.28,,,,62.00,58.00,STK,STK,4.00,F,,NON,14.50,34.50,43.50,41.20,GIA 1415422148,Crystal  Pinpoint,NO,N,YES,,,,
K35790,RBC,0.31,D,VS2,EX,EX,EX,FNT,,4.30 - 4.32 * 2.71,Gia,7411422134,,2400.00,1536.00,-36.00,476.16,,,,62.80,56.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.50,44.00,41.40,GIA 7411422134,Crystal  Knot  Feather,NO,N,YES,,,,
K35792,RBC,0.30,F,SI1,EX,EX,EX,No,,4.29 - 4.30 * 2.67,Gia,1415422117,,2000.00,1460.00,-27.00,438.00,,,,62.10,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.20,GIA 1415422117,Feather  Knot,NO,N,YES,,,,
K35794,RBC,0.30,F,VS2,EX,VG,EX,FNT,,4.26 - 4.28 * 2.69,Gia,2416424586,,2200.00,1430.00,-35.00,429.00,,,,63.00,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2416424586,Twinning Wisp  Feather,NO,N,YES,,,,
K35796,RBC,0.30,D,SI2,EX,EX,EX,No,,4.27 - 4.30 * 2.66,Gia,1413424561,,1900.00,1387.00,-27.00,416.10,,,,62.20,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,43.50,41.20,GIA 1413424561,Cloud  Feather,NO,N,YES,,,,
K35797,RBC,0.31,F,VVS2,EX,EX,EX,FNT,,4.34 - 4.36 * 2.67,Gia,2416424540,,2500.00,1600.00,-36.00,496.00,,,,61.40,61.00,STK,STK,4.00,F,,NON,13.00,34.00,44.00,41.60,GIA 2416424540,Feather  Pinpoint,NO,N,YES,,,,
K35798,RBC,0.34,J,VVS1,EX,EX,EX,No,,4.46 - 4.48 * 2.81,Gia,5413424603,,1900.00,1406.00,-26.00,478.04,,,,62.90,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,44.50,41.60,GIA 5413424603,Cloud,NO,N,YES,,,,
K35801,RBC,0.33,E,VVS1,EX,EX,EX,STG,,4.39 - 4.40 * 2.76,Gia,1418424487,,2800.00,1484.00,-47.00,489.72,,,,62.70,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1418424487,Feather,NO,N,YES,,,,
K35802,RBC,0.30,F,VS1,VG,EX,VG,No,,4.26 - 4.29 * 2.63,Gia,5413424458,,2300.00,1495.00,-35.00,448.50,,,,61.50,56.00,MED to THK,MED to THK,4.50,F,,NON,15.00,34.00,42.00,40.20,GIA 5413424458,Crystal  Feather  Needle,NO,N,YES,,,,
K35803,RBC,0.31,D,SI1,EX,EX,EX,No,,4.31 - 4.33 * 2.71,Gia,5416424420,,2200.00,1606.00,-27.00,497.86,,,,62.90,56.00,MED to STK,MED to STK,3.50,F,,NON,15.50,35.50,43.50,41.20,GIA 5416424420,Crystal  Feather  Needle,NO,N,YES,,,,
K35804,RBC,0.30,I,IF,EX,EX,EX,No,,4.30 - 4.32 * 2.67,Gia,7418422758,,2300.00,1633.00,-29.00,489.90,,,,62.00,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,34.00,44.50,41.80,GIA 7418422758,,NO,N,YES,,,,
K35805,RBC,0.30,F,VS1,EX,EX,EX,No,,4.27 - 4.29 * 2.69,Gia,6411422750,,2300.00,1656.00,-28.00,496.80,,,,62.80,57.00,STK,STK,4.00,F,,NON,15.00,34.50,44.00,41.40,GIA 6411422750,Crystal  Feather  Pinpoint,NO,N,YES,,,,
K35808,RBC,0.30,H,VS2,EX,EX,EX,No,,4.28 - 4.30 * 2.66,Gia,6415422713,,2000.00,1520.00,-24.00,456.00,,,,61.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,42.50,40.60,GIA 6415422713,Crystal  Feather,NO,N,YES,,,,
K35810,RBC,0.34,E,VS2,EX,EX,EX,FNT,,4.48 - 4.49 * 2.80,Gia,6412422676,,2300.00,1472.00,-36.00,500.48,,,,62.30,59.00,STK,STK,4.00,F,,NON,14.00,34.00,44.50,41.60,GIA 6412422676,Cloud  Crystal,NO,N,YES,,,,
K35811,RBC,0.30,F,SI2,VG,EX,VG,No,,4.16 - 4.20 * 2.70,Gia,1419422651,,1700.00,1207.00,-29.00,362.10,,,,64.60,56.00,MED to THK,MED to THK,5.00,P,,NON,16.50,37.00,43.00,40.80,GIA 1419422651,Feather,NO,N,YES,,,,
K35812,RBC,0.30,E,SI1,VG,EX,EX,No,,4.18 - 4.19 * 2.69,Gia,1419422634,,2100.00,1449.00,-31.00,434.70,,,,64.30,57.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.50,43.00,40.80,GIA 1419422634,Feather  Crystal,NO,N,YES,,,,
K35813,RBC,0.31,F,SI1,EX,EX,EX,No,,4.33 - 4.35 * 2.65,Gia,1417422617,,2000.00,1460.00,-27.00,452.60,,,,61.20,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,42.50,40.60,GIA 1417422617,Crystal  Cloud  Feather,NO,N,YES,,,,
