stock_no,place,status,shape,carat,color,clarity,cut,polish,symmetry,fluorescence,measurements,report,report_no,rap,back,price,colsh,milky,WC,WT,BT,BC,eye_clean,HnA,ins,table,depth,CA,PA,keyToSymbols,culet,report_date,special,arrive,image,movie,comments
10242025,HK01,G,round,0.30,H,VS1,EX,EX,EX,N,4.3x4.34x2.61,GIA,2396208642,2100,-29.80%,$442.26,WH,M0,,,,,EC0,,Y,60.00,60.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242024,HK01,G,round,0.30,D,VVS1,EX,EX,EX,N,4.25x4.28x2.66,GIA,6392731314,3000,-36.90%,$567.90,WH,M0,,,,,EC0,,Y,58.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242023,HK01,G,round,0.30,D,VVS1,EX,EX,EX,N,4.23x4.26x2.69,GIA,5396658383,3000,-36.90%,$567.90,WH,M0,,,,,EC0,,Y,56.00,63.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242022,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.1x4.13x2.69,GIA,1398913211,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,64.00,65.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242021,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.04x4.09x2.7,GIA,1395327509,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,57.00,66.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242020,HK01,G,round,0.30,G,VS2,GD,EX,VG,N,4.1x4.12x2.66,GIA,2397342982,2100,-42.73%,$360.80,WH,M0,,,,,EC0,,Y,63.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242019,HK01,G,round,0.30,H,VS2,GD,EX,VG,N,4.07x4.09x2.7,GIA,6392340482,2000,-43.04%,$341.76,WH,M0,,,,,EC0,,Y,61.00,66.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242017,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.33x4.36x2.52,GIA,6391340471,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,66.00,58.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242016,HK01,G,round,0.30,H,VS2,GD,EX,VG,N,4.05x4.09x2.71,GIA,2397888093,2000,-43.04%,$341.76,WH,M0,,,,,EC0,,Y,60.00,66.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242015,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.2x4.23x2.65,GIA,6391893676,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,63.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242014,HK01,G,round,0.30,E,VS2,GD,EX,VG,N,4.14x4.17x2.62,GIA,6392913693,2300,-49.66%,$347.35,WH,M0,,,,,EC0,,Y,59.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242013,HK01,G,round,0.30,E,VS1,VG,EX,EX,N,4.18x4.21x2.69,GIA,2396888766,2400,-43.50%,$406.80,WH,M0,,,,,EC0,,Y,58.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242012,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.2x4.22x2.69,GIA,2398934202,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,56.00,63.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242011,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.05x4.09x2.72,GIA,2394942104,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,60.00,66.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242010,HK01,G,round,0.30,G,VS2,GD,EX,EX,N,4.38x4.4x2.52,GIA,6392931697,2100,-42.73%,$360.80,WH,M0,,,,,EC0,,Y,65.00,57.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242009,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.34x4.36x2.53,GIA,5393932666,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,64.00,58.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242008,HK01,G,round,0.30,F,SI1,GD,EX,VG,N,4.2x4.24x2.57,GIA,6391979221,2000,-45.57%,$326.58,WH,M0,,,,,EC0,,Y,65.00,60.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242007,HK01,G,round,0.30,E,VS2,GD,EX,VG,N,4.08x4.13x2.74,GIA,1403086121,2300,-49.66%,$347.35,WH,M0,,,,,EC0,,Y,55.00,66.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242006,HK01,G,round,0.30,E,VS2,VG,EX,VG,N,4.15x4.19x2.68,GIA,2404154211,2300,-45.10%,$378.81,WH,M0,,,,,EC0,,Y,56.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242005,HK01,G,round,0.30,H,VS2,GD,EX,VG,N,4.06x4.12x2.73,GIA,6402165688,2000,-43.04%,$341.76,WH,M0,,,,,EC0,,Y,58.00,66.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242004,HK01,G,round,0.30,G,VS2,GD,EX,VG,N,4.03x4.07x2.72,GIA,6405143943,2100,-42.73%,$360.80,WH,M0,,,,,EC0,,Y,56.00,67.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242003,HK01,G,round,0.30,H,VS2,GD,EX,VG,N,4.08x4.12x2.69,GIA,5406154504,2000,-43.04%,$341.76,WH,M0,,,,,EC0,,Y,56.00,65.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242002,HK01,G,round,0.30,H,VS1,VG,EX,VG,N,4.29x4.31x2.62,GIA,2407156046,2100,-36.40%,$400.68,WH,M0,,,,,EC0,,Y,62.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242001,HK01,G,round,0.30,G,VS1,GD,VG,VG,N,4.05x4.1x2.7,GIA,6401153438,2200,-44.00%,$369.60,WH,M0,,,,,EC0,,Y,57.00,66.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10242000,HK01,G,round,0.30,G,VS2,GD,EX,VG,N,4.05x4.11x2.72,GIA,6402149590,2100,-42.73%,$360.80,WH,M0,,,,,EC0,,Y,64.00,66.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241999,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.09x4.12x2.71,GIA,2407153400,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,59.00,66.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241998,HK01,G,round,0.30,F,VS2,GD,VG,VG,N,4.15x4.19x2.67,GIA,6405154770,2200,-46.47%,$353.30,WH,M0,,,,,EC0,,Y,57.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241997,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.13x4.16x2.67,GIA,6405145323,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,54.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241996,HK01,G,round,0.30,E,VS2,GD,EX,VG,N,4.04x4.1x2.69,GIA,1408146436,2300,-49.66%,$347.35,WH,M0,,,,,EC0,,Y,63.00,66.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241995,HK01,G,round,0.30,G,VS2,EX,EX,EX,F,4.31x4.34x2.69,GIA,7401190721,2100,-35.00%,$409.50,WH,M0,,,,,EC0,,Y,56.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241994,HK01,G,round,0.30,E,SI1,VG,VG,VG,N,4.25x4.29x2.62,GIA,7406188670,2100,-42.00%,$365.40,WH,M0,,,,,EC0,,Y,63.00,61.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241993,HK01,G,round,0.30,G,VS2,GD,EX,VG,N,4.08x4.13x2.72,GIA,7401192254,2100,-42.73%,$360.80,WH,M0,,,,,EC0,,Y,66.00,66.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241992,HK01,G,round,0.30,H,VS1,VG,EX,VG,N,4.12x4.19x2.69,GIA,2404194163,2100,-36.40%,$400.68,WH,M0,,,,,EC0,,Y,57.00,64.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241991,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.05x4.1x2.7,GIA,7402192406,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,57.00,66.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241990,HK01,G,round,0.30,H,VVS2,EX,EX,EX,N,4.23x4.27x2.66,GIA,7408263105,2200,-33.60%,$438.24,WH,M0,,,,,EC0,,Y,58.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241989,HK01,G,round,0.30,E,VS2,VG,EX,VG,N,4.23x4.28x2.67,GIA,1409302368,2300,-45.30%,$377.43,WH,M0,,,,,EC0,,Y,59.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241988,HK01,G,round,0.30,H,VS2,GD,EX,VG,N,4.07x4.11x2.69,GIA,7402305133,2000,-43.04%,$341.76,WH,M0,,,,,EC0,,Y,59.00,65.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241987,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.04x4.1x2.72,GIA,6405303780,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,66.00,66.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241986,HK01,G,round,0.30,H,VVS2,EX,EX,EX,N,4.25x4.28x2.66,GIA,2406293232,2200,-33.60%,$438.24,WH,M0,,,,,EC0,,Y,56.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241985,HK01,G,round,0.30,E,VS2,GD,EX,VG,N,4.05x4.1x2.71,GIA,2407294943,2300,-49.66%,$347.35,WH,M0,,,,,EC0,,Y,57.00,66.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241984,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.09x4.11x2.72,GIA,3405293590,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,61.00,66.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241983,HK01,G,round,0.30,G,VS1,GD,VG,VG,N,4.08x4.12x2.71,GIA,6401293337,2200,-44.00%,$369.60,WH,M0,,,,,EC0,,Y,61.00,66.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241982,HK01,G,round,0.30,F,VS1,EX,EX,EX,N,4.22x4.26x2.67,GIA,7408301079,2300,-33.70%,$457.47,WH,M0,,,,,EC0,,Y,57.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241981,HK01,G,round,0.30,G,VS1,GD,VG,VG,N,4.13x4.17x2.61,GIA,2406301068,2200,-44.00%,$369.60,WH,M0,,,,,EC0,,Y,57.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241980,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.11x4.15x2.69,GIA,2397489134,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,66.00,65.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241979,HK01,G,round,0.30,E,VS2,GD,EX,VG,N,4.05x4.1x2.7,GIA,6392503764,2300,-49.66%,$347.35,WH,M0,,,,,EC0,,Y,58.00,66.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241978,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.31x4.34x2.5,GIA,6392503705,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,65.00,57.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241977,HK01,G,round,0.30,H,VVS2,EX,VG,VG,N,4.29x4.32x2.6,GIA,2397506154,2200,-40.30%,$394.02,WH,M0,,,,,EC0,,Y,62.00,60.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241976,HK01,G,round,0.30,E,VS2,VG,EX,VG,N,4.17x4.2x2.66,GIA,2397504908,2300,-45.30%,$377.43,WH,M0,,,,,EC0,,Y,58.00,63.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241975,HK01,G,round,0.30,E,VS2,GD,EX,VG,N,4.12x4.15x2.66,GIA,7398542791,2300,-49.66%,$347.35,WH,M0,,,,,EC0,,Y,63.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241974,HK01,G,round,0.30,G,VS1,VG,EX,VG,N,4.14x4.19x2.7,GIA,2406238988,2200,-38.00%,$409.20,WH,M0,,,,,EC0,,Y,59.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241973,HK01,G,round,0.30,E,SI1,VG,EX,EX,N,4.17x4.2x2.68,GIA,5403235053,2100,-42.00%,$365.40,WH,M0,,,,,EC0,,Y,55.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241972,HK01,G,round,0.30,E,VS2,GD,EX,VG,N,4.13x4.17x2.68,GIA,6401249987,2300,-49.66%,$347.35,WH,M0,,,,,EC0,,Y,54.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241971,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.09x4.12x2.7,GIA,1405253719,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,60.00,65.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241970,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.07x4.11x2.7,GIA,1408251834,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,64.00,66.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241969,HK01,G,round,0.30,H,VVS2,EX,EX,EX,N,4.26x4.28x2.68,GIA,6405252288,2200,-33.60%,$438.24,WH,M0,,,,,EC0,,Y,55.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241968,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.05x4.1x2.71,GIA,5406252683,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,58.00,66.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241967,HK01,G,round,0.30,E,VS2,GD,EX,VG,N,4.08x4.13x2.72,GIA,6405252255,2300,-49.66%,$347.35,WH,M0,,,,,EC0,,Y,56.00,66.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241966,HK01,G,round,0.30,E,VS2,GD,EX,VG,N,4.07x4.1x2.73,GIA,2406252341,2300,-49.66%,$347.35,WH,M0,,,,,EC0,,Y,56.00,66.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241964,HK01,G,round,0.30,H,VVS2,VG,EX,VG,N,4.17x4.23x2.71,GIA,2407295334,2200,-40.30%,$394.02,WH,M0,,,,,EC0,,Y,59.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241963,HK01,G,round,0.30,G,VS1,VG,EX,VG,N,4.14x4.2x2.69,GIA,6401307577,2200,-38.00%,$409.20,WH,M0,,,,,EC0,,Y,56.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241962,HK01,G,round,0.30,G,VS1,VG,EX,VG,N,4.16x4.2x2.69,GIA,6402394845,2200,-38.00%,$409.20,WH,M0,,,,,EC0,,Y,56.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241960,HK01,G,round,0.30,H,VVS2,VG,EX,VG,N,4.11x4.18x2.68,GIA,6392689927,2200,-40.30%,$394.02,WH,M0,,,,,EC0,,Y,56.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241959,HK01,G,round,0.30,H,VVS2,VG,EX,VG,N,4.17x4.21x2.7,GIA,6391689631,2200,-40.30%,$394.02,WH,M0,,,,,EC0,,Y,56.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241958,HK01,G,round,0.30,E,VVS1,EX,EX,EX,N,4.23x4.26x2.7,GIA,2408053583,2800,-37.50%,$525.00,WH,M0,,,,,EC0,,Y,56.00,63.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241957,HK01,G,round,0.30,G,VS2,GD,EX,VG,N,4.04x4.1x2.7,GIA,7406416845,2100,-42.73%,$360.80,WH,M0,,,,,EC0,,Y,57.00,66.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241956,HK01,G,round,0.30,E,VS2,VG,VG,EX,N,4.14x4.16x2.69,GIA,6402426252,2300,-45.30%,$377.43,WH,M0,,,,,EC0,,Y,56.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241955,HK01,G,round,0.30,E,VS1,VG,EX,EX,N,4.16x4.2x2.7,GIA,6391689833,2400,-43.50%,$406.80,WH,M0,,,,,EC0,,Y,59.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241954,HK01,G,round,0.30,H,VS1,VG,EX,VG,N,4.17x4.22x2.66,GIA,1398728660,2100,-36.40%,$400.68,WH,M0,,,,,EC0,,Y,56.00,63.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241953,HK01,G,round,0.30,G,VS2,GD,EX,VG,N,4.08x4.13x2.74,GIA,6391728913,2100,-42.73%,$360.80,WH,M0,,,,,EC0,,Y,60.00,66.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241951,HK01,G,round,0.30,G,VS1,VG,EX,VG,N,4.15x4.21x2.68,GIA,6392731393,2200,-38.00%,$409.20,WH,M0,,,,,EC0,,Y,56.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241950,HK01,G,round,0.30,G,VS1,VG,EX,VG,N,4.15x4.2x2.67,GIA,7398728606,2200,-38.00%,$409.20,WH,M0,,,,,EC0,,Y,56.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241949,HK01,G,round,0.30,G,VS1,VG,EX,VG,N,4.16x4.2x2.68,GIA,7396820415,2200,-38.00%,$409.20,WH,M0,,,,,EC0,,Y,55.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241948,HK01,G,round,0.30,E,VS2,GD,EX,VG,N,4.09x4.16x2.68,GIA,6391821375,2300,-49.66%,$347.35,WH,M0,,,,,EC0,,Y,60.00,65.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241946,HK01,G,round,0.30,H,VS1,EX,EX,EX,N,4.25x4.29x2.66,GIA,1398819684,2100,-29.80%,$442.26,WH,M0,,,,,EC0,,Y,60.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241945,HK01,G,round,0.30,F,SI1,GD,EX,VG,N,4.08x4.11x2.71,GIA,6392818879,2000,-45.57%,$326.58,WH,M0,,,,,EC0,,Y,57.00,66.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241944,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.2x4.23x2.53,GIA,6392819252,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,68.00,59.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241943,HK01,G,round,0.30,F,SI1,GD,EX,VG,N,4.18x4.21x2.63,GIA,7391819378,2000,-45.57%,$326.58,WH,M0,,,,,EC0,,Y,66.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241942,HK01,G,round,0.30,G,VS1,VG,EX,VG,N,4.14x4.2x2.7,GIA,7396838855,2200,-38.00%,$409.20,WH,M0,,,,,EC0,,Y,56.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241941,HK01,G,round,0.30,H,VVS2,VG,EX,VG,N,4.25x4.29x2.62,GIA,7396820202,2200,-40.50%,$392.70,WH,M0,,,,,EC0,,Y,65.00,61.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241940,HK01,G,round,0.30,G,SI1,GD,EX,EX,N,4.07x4.1x2.71,GIA,6392859255,1900,-46.90%,$302.67,WH,M0,,,,,EC0,,Y,57.00,66.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241939,HK01,G,round,0.30,G,VS2,GD,EX,VG,N,4.09x4.14x2.7,GIA,2396840058,2100,-42.73%,$360.80,WH,M0,,,,,EC0,,Y,59.00,65.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241938,HK01,G,round,0.30,E,VS2,VG,EX,VG,N,4.16x4.19x2.7,GIA,2397729070,2300,-45.30%,$377.43,WH,M0,,,,,EC0,,Y,57.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241937,HK01,G,round,0.30,E,VS2,VG,EX,VG,N,4.29x4.33x2.61,GIA,7393729214,2300,-45.30%,$377.43,WH,M0,,,,,EC0,,Y,63.00,60.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241936,HK01,G,round,0.30,E,VS2,GD,EX,VG,N,4.05x4.08x2.71,GIA,6391730322,2300,-49.66%,$347.35,WH,M0,,,,,EC0,,Y,58.00,66.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241935,HK01,G,round,0.30,E,SI1,GD,EX,VG,N,4.19x4.2x2.54,GIA,6392729744,2100,-48.34%,$325.46,WH,M0,,,,,EC0,,Y,68.00,60.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241934,HK01,G,round,0.30,G,VS1,GD,VG,VG,N,4.07x4.1x2.7,GIA,6392819484,2200,-44.00%,$369.60,WH,M0,,,,,EC0,,Y,62.00,66.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241933,HK01,G,round,0.30,F,VS1,VG,VG,VG,N,4.12x4.17x2.68,GIA,6395820719,2300,-40.80%,$408.48,WH,M0,,,,,EC0,,Y,57.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241932,HK01,G,round,0.30,D,SI1,EX,VG,VG,F,4.21x4.27x2.69,GIA,7391820463,2200,-45.80%,$357.72,WH,M0,,,,,EC0,,Y,56.00,63.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241931,HK01,G,round,0.30,H,VS1,VG,VG,VG,N,4.14x4.19x2.68,GIA,3395821696,2100,-36.40%,$400.68,WH,M0,,,,,EC0,,Y,57.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241929,HK01,G,round,0.30,H,VS1,VG,VG,VG,N,4.12x4.18x2.67,GIA,5393818436,2100,-36.40%,$400.68,WH,M0,,,,,EC0,,Y,57.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241928,HK01,G,round,0.30,G,VS2,GD,EX,VG,N,4.08x4.13x2.7,GIA,5396839086,2100,-42.73%,$360.80,WH,M0,,,,,EC0,,Y,57.00,65.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241927,HK01,G,round,0.30,G,VS2,GD,EX,EX,N,4.16x4.18x2.7,GIA,2397838403,2100,-42.73%,$360.80,WH,M0,,,,,EC0,,Y,59.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241926,HK01,G,round,0.30,H,VS1,VG,EX,VG,N,4.28x4.32x2.59,GIA,7391838984,2100,-36.40%,$400.68,WH,M0,,,,,EC0,,Y,61.00,60.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241925,HK01,G,round,0.30,G,VS2,GD,EX,VG,N,4.08x4.11x2.69,GIA,7391839050,2100,-42.73%,$360.80,WH,M0,,,,,EC0,,Y,61.00,65.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241924,HK01,G,round,0.30,E,SI1,GD,EX,VG,N,4.09x4.15x2.65,GIA,6392922179,2100,-48.34%,$325.46,WH,M0,,,,,EC0,,Y,58.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241923,HK01,G,round,0.30,H,VS1,VG,EX,VG,N,4.14x4.19x2.67,GIA,2397859326,2100,-36.40%,$400.68,WH,M0,,,,,EC0,,Y,58.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241922,HK01,G,round,0.30,E,VVS2,EX,EX,EX,N,4.24x4.27x2.68,GIA,7406416964,2600,-38.30%,$481.26,WH,M0,,,,,EC0,,Y,55.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241921,HK01,G,round,0.30,E,VS1,GD,EX,EX,N,4.1x4.12x2.71,GIA,6402412421,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,59.00,65.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241920,HK01,G,round,0.30,E,VVS2,EX,EX,EX,N,4.24x4.27x2.65,GIA,7402416715,2600,-38.30%,$481.26,WH,M0,,,,,EC0,,Y,60.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241919,HK01,G,round,0.30,H,VVS1,EX,EX,EX,N,4.25x4.29x2.64,GIA,6402427863,2300,-35.70%,$443.67,WH,M0,,,,,EC0,,Y,59.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241918,HK01,G,round,0.30,E,VS2,GD,EX,VG,N,4.1x4.14x2.66,GIA,3405420343,2300,-49.66%,$347.35,WH,M0,,,,,EC0,,Y,55.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241917,HK01,G,round,0.30,G,VS1,VG,VG,VG,N,4.15x4.21x2.69,GIA,1408427549,2200,-38.20%,$407.88,WH,M0,,,,,EC0,,Y,57.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241916,HK01,G,round,0.30,E,VS1,GD,EX,EX,N,4.1x4.13x2.72,GIA,3405418564,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,57.00,66.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241915,HK01,G,round,0.30,E,SI1,VG,EX,EX,N,4.18x4.21x2.68,GIA,1409420302,2100,-42.60%,$361.62,WH,M0,,,,,EC0,,Y,57.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241914,HK01,G,round,0.30,E,VS1,VG,EX,EX,N,4.27x4.29x2.66,GIA,6402415524,2400,-43.50%,$406.80,WH,M0,,,,,EC0,,Y,60.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241913,HK01,G,round,0.30,E,VS1,GD,EX,VG,N,4.09x4.12x2.71,GIA,1409418691,2400,-48.33%,$372.02,WH,M0,,,,,EC0,,Y,57.00,66.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241912,HK01,G,round,0.30,G,VS1,GD,VG,VG,N,4.05x4.09x2.7,GIA,2406420347,2200,-44.00%,$369.60,WH,M0,,,,,EC0,,Y,59.00,66.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241911,HK01,G,round,0.30,G,VS2,EX,EX,EX,N,4.27x4.29x2.69,GIA,3395922139,2100,-32.20%,$427.14,WH,M0,,,,,EC0,,Y,56.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10241910,HK01,G,round,0.30,H,VS1,VG,EX,VG,N,4.15x4.18x2.7,GIA,1397921183,2100,-36.40%,$400.68,WH,M0,,,,,EC0,,Y,57.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
