REPORT_NO,STAGE,LOCATION,PACKET_NO,SHAPE,CTS,COLOR,PURITY,CUT,POLISH,SYMM,FLS,LAB,LENGTH_1,WIDTH,DEPTH,DEPTH_PER,TABLE_PER,DISC_PER,RATE,VALUE,NET_RATE,NET_VALUE,CROWN_ANGLE,CROWN_HEIGHT,PAV_ANGLE,PAV_HEIGHT,LWD,SHADE,PROPORTION,CULET,GIRDLE,CENTER_BLACK,SIDE_BLACK,CENTER_WHITE,SIDE_WHITE,MILKY,COMMENT_1,COMMENT_2,LASER_INSCRIPTION,ROUGH_MINE,BRILLIANCY,COP,POP,EYE_CLEAN,GIRDLE_PER,GRAINING,HA,LUSTER,NATURAL,RATIO,REPORT_COMMENT,KEY_TO_SYMBOLS,REPORT_DATE,STAR,DNA_LINK,VIDEO_JSON,VIDEO_MP4,CERTI_PDF,CERTI_JPG,REAL_IMAGE,ASST_SCOPE_IMAGE,HEART_IMAGE,DIAGRAM_IMAGE,ARROW_IMAGE
2387033577,A,INDIA,90870,ROUND,2.020,M,VVS2,VG,EX,VG,NON,GIA,7.92,7.81,5.09,64.70,60.00,-32.000,6200.00,12524.00,4216.00,8516.32,35.50,14.50,41.80,44.50,7.92-7.81*5.09,NONE,VG,NON,MED to THK,0,0,0,1,ML-0,,,GIA 2387033577,,,,,YES,5.50,,GD,,N,,,Feather,18-03-2021,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=90870,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90870/90870.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90870/2387033577.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90870/2387033577.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90870/90870_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90870/90870_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90870/90870_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90870/90870_AR.jpg
6385403886,A,INDIA,90893,ROUND,1.500,M,VVS2,GD,EX,GD,FNT,GIA,7.01,6.84,4.62,66.60,55.00,-39.000,4700.00,7050.00,2867.00,4300.50,40.00,19.00,39.00,40.50,7.01-6.84*4.62,NONE,GD,NON,THK to VTK,0,0,0,1,ML-0,,,GIA 6385403886,,,,,YES,7.00,,GD,,Y,,Additional clouds  pinpoints and surface graining are not shown.,Needle  Cloud  Feather  Indented Natural  Natural,15-06-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=90893,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90893/90893.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90893/6385403886.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90893/6385403886.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90893/90893_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90893/90893_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90893/90893_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90893/90893_AR.jpg
1388207846,A,INDIA,91396,ROUND,1.520,M,VVS2,GD,EX,GD,NON,GIA,7.01,6.85,4.63,66.80,57.00,-41.000,4700.00,7144.00,2773.00,4214.96,40.00,18.50,39.40,41.50,7.01-6.85*4.63,NONE,GD,NON,THK to VTK,0,0,0,0,ML-0,,,GIA 1388207846,,,,,YES,7.00,,GD,,N,,Additional pinpoints are not shown.,Pinpoint  Feather,30-03-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=91396,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91396/91396.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91396/1388207846.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91396/1388207846.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91396/91396_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91396/91396_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91396/91396_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91396/91396_AR.jpg
6375920307,A,INDIA,91513,HEART,1.500,G,SI1,,EX,EX,NON,GIA,6.67,7.96,4.65,58.40,60.00,-35.000,8500.00,12750.00,5525.00,8287.50,0.00,0.00,0.00,0.00,6.67-7.96*4.65,NONE,3EX,NON,STK to THK,2,0,1,1,ML-0,,,GIA 6375920307,,,,,NO,,,GD,,N,0.84,Additional twinning wisps  pinpoints and surface graining are not shown.,Twinning Wisp  Feather,01-04-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=91513,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91513/91513.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91513/6375920307.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91513/6375920307.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91513/91513_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91513/91513_AS.jpg,null,null,null
2211550134,M,INDIA,91646,RADIANT,1.500,H,VVS1,,EX,EX,NON,GIA,7.24,5.79,4.04,69.80,64.00,-39.000,9400.00,14100.00,5734.00,8601.00,0.00,0.00,0.00,0.00,7.24-5.79*4.04,NONE,3EX,NON,VTK,0,0,0,0,ML-0,,,GIA 2211550134,,,,,YES,,Y,GD,,N,1.25,,Pinpoint  Feather,26-03-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=91646,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91646/91646.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91646/2211550134.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91646/2211550134.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91646/91646_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91646/91646_AS.jpg,null,null,null
5211549649,A,INDIA,91847,ROUND,5.020,D,SI1,EX,EX,EX,NON,GIA,10.87,10.80,6.80,62.70,57.00,-27.000,41000.00,205820.00,29930.00,150248.60,36.00,15.50,40.60,43.00,10.87-10.80*6.80,NONE,3EX,NON,STK,1,0,0,1,ML-0,,,GIA 5211549649,,,,,YES,4.00,N,EX,,N,,Clouds are not shown. Pinpoints are not shown.,Crystal  Feather  Needle,26-03-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=91847,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91847/91847.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91847/5211549649.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91847/5211549649.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91847/91847_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91847/91847_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91847/91847_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91847/91847_AR.jpg
474112660,A,INDIA,91859,ROUND,1.700,L,SI2,EX,EX,EX,NON,IGI,7.52,7.57,4.77,63.30,57.00,-31.000,4200.00,7140.00,2898.00,4926.60,36.60,16.00,40.90,43.00,7.52-7.57*4.77,NONE,3EX,Pointed,Medium To Slightly Thick (Faceted),0,0,0,3,ML-0,,,IGI 474112660,,,,,NO,4.40,,GD,,Y,,N/A,,03-05-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=91859,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91859/91859.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91859/474112660.pdf,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91859/91859_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91859/91859_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91859/91859_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91859/91859_AR.jpg
7388434222,A,INDIA,91861,CUSHION,1.500,J,SI1,,EX,EX,NON,GIA,6.59,6.23,4.35,69.70,65.00,-36.000,5300.00,7950.00,3392.00,5088.00,0.00,0.00,0.00,0.00,6.59-6.23*4.35,NONE,3EX,NON,MED to THK,0,0,3,0,ML-0,,,GIA 7388434222,,,,,YES,,N,GD,,N,1.06,Additional clouds are not shown. Pinpoints are not shown.,Cloud  Crystal  Feather  Needle,29-04-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=91861,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91861/91861.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91861/7388434222.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91861/7388434222.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91861/91861_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91861/91861_AS.jpg,null,null,null
6217592035,A,INDIA,91977,ROUND,1.500,H,IF,VG,EX,VG,NON,GIA,7.14,7.05,4.61,65.00,55.00,-39.500,13000.00,19500.00,7865.00,11797.50,38.50,18.00,39.80,41.50,7.14-7.05*4.61,NONE,VG,NON,VTN to THK,0,0,0,0,ML-0,,,GIA 6217592035,,,,,YES,5.00,,GD,,N,,Minor details of polish are not shown.,,13-04-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=91977,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91977/91977.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91977/6217592035.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91977/6217592035.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91977/91977_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91977/91977_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91977/91977_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91977/91977_AR.jpg
7393091672,A,INDIA,91980,EMERALD,1.800,H,VVS2,,EX,EX,NON,GIA,7.84,5.67,3.96,69.80,67.00,-23.000,9000.00,16200.00,6930.00,12474.00,0.00,0.00,0.00,0.00,7.84-5.67*3.96,NONE,3EX,NON,THK to VTK,0,0,1,0,ML-0,,,GIA 7393091672,,,,,YES,,,GD,,N,1.38,Additional clouds  pinpoints and surface graining are not shown.,Cloud  Needle,22-06-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=91980,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91980/91980.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91980/7393091672.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91980/7393091672.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91980/91980_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/91980/91980_AS.jpg,null,null,null
2387464098,A,INDIA,92150,ROUND,1.500,F,VVS1,EX,EX,EX,MED,GIA,7.28,7.26,4.55,62.60,59.00,-31.000,17700.00,26550.00,12213.00,18319.50,34.00,14.00,41.40,44.00,7.28-7.26*4.55,NONE,3EX,NON,STK,0,0,0,0,ML-0,,,GIA 2387464098,,,,,YES,4.50,Y,GD,,N,,An additional pinpoint is not shown.,Pinpoint,26-04-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92150,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92150/92150.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92150/2387464098.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92150/2387464098.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92150/92150_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92150/92150_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92150/92150_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92150/92150_AR.jpg
1383433884,A,INDIA,92271,EMERALD,1.500,I,VS1,,EX,EX,NON,GIA,7.39,5.52,3.78,68.50,66.00,-33.000,7300.00,10950.00,4891.00,7336.50,0.00,0.00,0.00,0.00,7.39-5.52*3.78,NONE,3EX,NON,THN to VTK,0,0,2,0,ML-0,,,GIA 1383433884,,,,,YES,,N,GD,,N,1.34,Additional clouds are not shown.,Crystal  Cloud  Needle,29-04-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92271,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92271/92271.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92271/1383433884.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92271/1383433884.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92271/92271_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92271/92271_AS.jpg,null,null,null
2377474582,A,INDIA,DK20-14,ROUND,0.900,F,IF,EX,EX,EX,NON,GIA,6.34,6.32,3.80,60.00,59.00,-6.000,10500.00,9450.00,9870.00,8883.00,31.50,12.50,41.80,44.50,6.34-6.32*3.80,NONE,3EX,NON,THN to MED,,,,,ML-0,,,GIA 2377474582,,,,,,3.00,,GD,,,,Minor details of polish are not shown.,,30-03-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=DK20-14,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/DK20-14/DK20-14.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/DK20-14/2377474582.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/DK20-14/2377474582.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/DK20-14/DK20-14_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/DK20-14/DK20-14_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/DK20-14/DK20-14_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/DK20-14/DK20-14_AR.jpg
2384420616,A,INDIA,92417,ROUND,0.930,F,VVS1,EX,EX,EX,FNT,GIA,6.35,6.33,3.89,61.30,57.00,-9.000,9700.00,9021.00,8827.00,8209.11,31.50,13.50,41.80,44.50,6.35-6.33*3.89,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 2384420616,,,,,YES,3.50,,GD,,N,,,Pinpoint  Feather,26-04-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92417,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92417/92417.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92417/2384420616.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92417/2384420616.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92417/92417_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92417/92417_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92417/92417_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92417/92417_AR.jpg
6382203572,A,INDIA,92429,OVAL,1.700,E,SI2,,EX,VG,NON,GIA,9.50,6.85,3.74,54.60,55.00,-10.000,7800.00,13260.00,7020.00,11934.00,0.00,0.00,0.00,0.00,9.50-6.85*3.74,NONE,VG,NON,STK to THK,0,0,1,2,ML-0,,,GIA 6382203572,,,,,NO,,,GD,,N,1.39,Pinpoints are not shown. Surface graining is not shown.,Feather  Crystal  Needle  Natural,31-03-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92429,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92429/92429.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92429/6382203572.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92429/6382203572.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92429/92429_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92429/92429_AS.jpg,null,null,null
2384434924,A,INDIA,92486,ROUND,0.960,F,IF,EX,EX,EX,NON,GIA,6.38,6.35,3.86,60.70,59.00,-13.500,10500.00,10080.00,9082.50,8719.20,31.50,12.50,41.60,44.50,6.38-6.35*3.86,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 2384434924,,,,,YES,4.00,Y,GD,,N,,,Surface Graining  Minor Details of Polish,23-04-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92486,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92486/92486.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92486/2384434924.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92486/2384434924.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92486/92486_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92486/92486_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92486/92486_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92486/92486_AR.jpg
7368257835,A,INDIA,KPV20-253,ROUND,0.940,E,VVS1,EX,EX,EX,NON,GIA,6.38,6.37,3.85,60.40,59.00,-6.500,10500.00,9870.00,9817.50,9228.45,31.50,12.50,41.80,44.50,6.38-6.37*3.85,NONE,3EX,NON,MED to STK,,,,,ML-0,,,GIA 7368257835,,,,,,3.50,,GD,,,,Additional clouds are not shown.,Cloud  Pinpoint,10-04-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=KPV20-253,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KPV20-253/KPV20-253.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KPV20-253/7368257835.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KPV20-253/7368257835.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KPV20-253/KPV20-253_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KPV20-253/KPV20-253_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KPV20-253/KPV20-253_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KPV20-253/KPV20-253_AR.jpg
2386218767,A,INDIA,92606,ROUND,0.940,F,VVS1,EX,EX,EX,MED,GIA,6.38,6.35,3.86,60.70,59.00,-12.000,9700.00,9118.00,8536.00,8023.84,31.50,12.50,41.80,44.50,6.38-6.35*3.86,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 2386218767,,,,,YES,3.50,Y,GD,,N,,,Pinpoint  Feather,17-05-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92606,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92606/92606.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92606/2386218767.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92606/2386218767.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92606/92606_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92606/92606_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92606/92606_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92606/92606_AR.jpg
1389562304,A,INDIA,92821,ROUND,1.700,G,VVS2,EX,EX,EX,FNT,GIA,7.58,7.52,4.74,62.70,59.00,-19.000,13600.00,23120.00,11016.00,18727.20,36.00,15.00,41.00,43.50,7.58-7.52*4.74,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 1389562304,,,,,YES,4.00,N,GD,,N,,,Needle  Pinpoint,11-05-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92821,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92821/92821.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92821/1389562304.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92821/1389562304.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92821/92821_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92821/92821_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92821/92821_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92821/92821_AR.jpg
6362439465,A,INDIA,PB20-557,ROUND,0.980,E,VVS1,EX,EX,EX,VST,GIA,6.38,6.36,3.92,61.50,59.00,-26.000,10500.00,10290.00,7770.00,7614.60,32.00,13.00,41.40,44.00,6.38-6.36*3.92,NONE,3EX,NON,STK,,,,,ML-0,,,GIA 6362439465,,,,,,4.50,,GD,,,,,Pinpoint,15-04-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=PB20-557,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-557/PB20-557.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-557/6362439465.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-557/6362439465.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-557/PB20-557_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-557/PB20-557_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-557/PB20-557_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-557/PB20-557_AR.jpg
6382751200,A,INDIA,92990,ROUND,0.940,E,VVS1,EX,EX,EX,NON,GIA,6.37,6.31,3.87,61.00,59.00,-6.000,10500.00,9870.00,9870.00,9277.80,31.50,12.50,41.80,44.50,6.37-6.31*3.87,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 6382751200,,,,,YES,4.00,,GD,,N,,An additional pinpoint is not shown.,Pinpoint,22-06-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92990,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92990/92990.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92990/6382751200.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92990/6382751200.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92990/92990_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92990/92990_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92990/92990_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92990/92990_AR.jpg
6382713916,A,INDIA,92994,ROUND,2.010,F,VVS1,VG,EX,VG,STG,GIA,7.87,7.77,5.08,64.90,57.00,-52.000,26000.00,52260.00,12480.00,25084.80,38.50,17.50,40.20,42.00,7.87-7.77*5.08,NONE,VG,NON,MED to THK,0,0,0,0,ML-0,,,GIA 6382713916,,,,,YES,5.00,,GD,,N,,,Pinpoint  Feather,20-05-2021,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=92994,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92994/92994.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92994/6382713916.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92994/6382713916.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92994/92994_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92994/92994_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92994/92994_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/92994/92994_AR.jpg
2384563773,A,INDIA,D-1299,ROUND,0.900,H,VVS1,VG,EX,VG,FNT,GIA,6.03,5.97,3.89,64.80,58.00,-40.000,7000.00,6300.00,4200.00,3780.00,38.00,16.50,40.60,43.00,6.03-5.97*3.89,NONE,VG,NON,STK to THK,1,0,0,0,ML-0,,,GIA 2384563773,,,,,,5.50,,GD,,N,,,Pinpoint  Feather,06-05-2021,45.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-1299,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1299/D-1299.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1299/2384563773.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1299/2384563773.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1299/D-1299_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1299/D-1299_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1299/D-1299_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1299/D-1299_AR.jpg
5386673371,A,INDIA,93040,ROUND,0.900,F,VVS2,EX,EX,EX,NON,GIA,6.19,6.15,3.83,62.10,59.00,-19.000,8400.00,7560.00,6804.00,6123.60,32.00,13.00,41.80,44.50,6.19-6.15*3.83,NONE,3EX,NON,MED to STK,0,0,1,0,ML-0,,,GIA 5386673371,,,,,YES,4.50,N,GD,,Y,,Additional pinpoints are not shown. Clouds are not shown.,Pinpoint  Needle,28-06-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=93040,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93040/93040.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93040/5386673371.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93040/5386673371.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93040/93040_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93040/93040_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93040/93040_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/93040/93040_AR.jpg
